filed_date,fiscal_year,form,fiscal_period,Assets,CommonStockSharesOutstanding,EarningsPerShareDiluted,Liabilities,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,WeightedAverageNumberOfSharesOutstandingBasic,ticker,OperatingExpenses
2012-07-26,2012,10-Q,Q2,22569000000.0,472300000.0,0.89,16179000000.0,423000000.0,,6450000000.0,474900000.0,WM,
2012-10-31,2012,10-Q,Q3,22569000000.0,461200000.0,1.46,16179000000.0,695000000.0,,9972000000.0,472700000.0,WM,
2013-02-14,2012,10-K,FY,21476000000.0,475000000.0,1.98,16179000000.0,953000000.0,,12515000000.0,480200000.0,WM,
2013-04-24,2013,10-Q,Q1,23097000000.0,462700000.0,0.37,16422000000.0,171000000.0,,3295000000.0,462100000.0,WM,
2013-07-30,2013,10-Q,Q2,23097000000.0,463000000.0,0.82,16422000000.0,379000000.0,,6754000000.0,462900000.0,WM,
2013-10-29,2013,10-Q,Q3,23097000000.0,463900000.0,1.28,16422000000.0,593000000.0,,10215000000.0,463300000.0,WM,
2014-02-18,2013,10-K,FY,22569000000.0,460500000.0,2.04,16422000000.0,961000000.0,,13378000000.0,469700000.0,WM,
2014-04-24,2014,10-Q,Q1,22603000000.0,466500000.0,0.36,16601000000.0,168000000.0,,3336000000.0,465700000.0,WM,
2014-07-29,2014,10-Q,Q2,22603000000.0,468100000.0,0.88,16601000000.0,412000000.0,,6862000000.0,466800000.0,WM,
2014-10-29,2014,10-Q,Q3,22603000000.0,469200000.0,1.5,16601000000.0,,,10483000000.0,467700000.0,WM,
2015-02-17,2014,10-K,FY,23097000000.0,464200000.0,1.76,16601000000.0,,,13649000000.0,463600000.0,WM,
2015-04-29,2015,10-Q,Q1,21412000000.0,465300000.0,0.49,15523000000.0,,,3396000000.0,465200000.0,WM,
2015-07-23,2015,10-Q,Q2,21412000000.0,465900000.0,0.94,15523000000.0,,,6957000000.0,465600000.0,WM,
2015-10-27,2015,10-Q,Q3,21412000000.0,457900000.0,1.52,15523000000.0,,,10559000000.0,464000000.0,WM,
2016-02-18,2015,10-K,FY,22490000000.0,464300000.0,0.21,15408000000.0,,,13983000000.0,467700000.0,WM,
2016-04-28,2016,10-Q,Q1,20367000000.0,457800000.0,-0.28,15000000000.0,,,3040000000.0,458500000.0,WM,
2016-07-27,2016,10-Q,Q2,20367000000.0,451800000.0,0.32,15000000000.0,145000000.0,,6355000000.0,457000000.0,WM,
2016-10-26,2016,10-Q,Q3,20367000000.0,446500000.0,1.05,15000000000.0,480000000.0,,9715000000.0,454500000.0,WM,
2017-02-16,2016,10-K,FY,21252000000.0,458500000.0,2.79,15000000000.0,1298000000.0,,13996000000.0,462600000.0,WM,
2017-04-26,2017,10-Q,Q1,20859000000.0,444700000.0,0.58,15539000000.0,258000000.0,,3176000000.0,446100000.0,WM,
2017-07-26,2017,10-Q,Q2,20859000000.0,441700000.0,1.22,15539000000.0,545000000.0,,6601000000.0,445000000.0,WM,
2017-10-26,2017,10-Q,Q3,20859000000.0,442000000.0,1.89,15539000000.0,847000000.0,,10149000000.0,444300000.0,WM,
2018-02-15,2017,10-K,FY,20367000000.0,447200000.0,1.65,15539000000.0,753000000.0,,12961000000.0,452700000.0,WM,
2018-04-23,2018,10-Q,Q1,21829000000.0,441900000.0,0.67,15787000000.0,298000000.0,,3440000000.0,441300000.0,WM,
2018-07-25,2018,10-Q,Q2,21829000000.0,439700000.0,1.49,15787000000.0,660000000.0,7117000000.0,,441600000.0,WM,
2018-10-25,2018,10-Q,Q3,21829000000.0,434200000.0,2.36,15787000000.0,1046000000.0,10833000000.0,,440300000.0,WM,
2019-02-14,2018,10-K,FY,20859000000.0,439300000.0,2.65,15787000000.0,1182000000.0,13609000000.0,,443500000.0,WM,
2019-04-25,2019,10-Q,Q1,22650000000.0,431800000.0,0.91,16374000000.0,396000000.0,3511000000.0,,433300000.0,WM,
2019-07-25,2019,10-Q,Q2,22650000000.0,428400000.0,2.06,16374000000.0,895000000.0,7250000000.0,,431600000.0,WM,
2019-10-23,2019,10-Q,Q3,22650000000.0,427100000.0,3.22,16374000000.0,1394000000.0,11072000000.0,,430300000.0,WM,
2020-02-13,2019,10-K,FY,21829000000.0,433300000.0,4.41,16374000000.0,1949000000.0,14485000000.0,,438800000.0,WM,
2020-05-06,2020,10-Q,Q1,27743000000.0,424700000.0,0.81,20673000000.0,347000000.0,3696000000.0,,424500000.0,WM,
2020-07-30,2020,10-Q,Q2,27743000000.0,423800000.0,1.7,20673000000.0,728000000.0,7642000000.0,,424600000.0,WM,
2020-11-02,2020,10-Q,Q3,27743000000.0,424200000.0,2.86,20673000000.0,1223000000.0,11609000000.0,,424600000.0,WM,
2021-02-22,2020,10-K,FY,22650000000.0,424000000.0,4.45,20673000000.0,1925000000.0,14914000000.0,,429100000.0,WM,
2021-04-27,2021,10-Q,Q1,29345000000.0,422000000.0,0.85,21891000000.0,361000000.0,3729000000.0,,424200000.0,WM,
2021-07-27,2021,10-Q,Q2,29345000000.0,422200000.0,1.57,21891000000.0,668000000.0,7290000000.0,,423200000.0,WM,
2021-10-26,2021,10-Q,Q3,29345000000.0,422600000.0,2.49,21891000000.0,1058000000.0,11151000000.0,,423100000.0,WM,
2022-02-15,2021,10-K,FY,27743000000.0,424300000.0,3.91,21891000000.0,1670000000.0,15455000000.0,,424600000.0,WM,
2022-04-26,2022,10-Q,Q1,29097000000.0,422100000.0,0.99,21971000000.0,421000000.0,4112000000.0,,422900000.0,WM,
2022-07-27,2022,10-Q,Q2,29097000000.0,420800000.0,1.82,21971000000.0,772000000.0,8588000000.0,,422300000.0,WM,
2022-10-26,2022,10-Q,Q3,29097000000.0,418300000.0,3.09,21971000000.0,1310000000.0,13253000000.0,,421300000.0,WM,
2023-02-07,2022,10-K,FY,29345000000.0,422800000.0,3.52,21971000000.0,1496000000.0,15218000000.0,,423000000.0,WM,
2023-04-27,2023,10-Q,Q1,31367000000.0,415200000.0,1.23,24503000000.0,513000000.0,4661000000.0,,415700000.0,WM,
2023-07-26,2023,10-Q,Q2,31367000000.0,413300000.0,2.64,24503000000.0,1100000000.0,9688000000.0,,415000000.0,WM,
2023-10-25,2023,10-Q,Q3,31367000000.0,410500000.0,4.18,24503000000.0,1739000000.0,14763000000.0,,414000000.0,WM,
2024-02-13,2023,10-K,FY,31367000000.0,416100000.0,4.29,24503000000.0,1816000000.0,17931000000.0,,420400000.0,WM,
2024-04-25,2024,10-Q,Q1,32823000000.0,406800000.0,1.3,25927000000.0,533000000.0,4892000000.0,,407400000.0,WM,
2024-07-25,2024,10-Q,Q2,32823000000.0,404900000.0,2.81,25927000000.0,1148000000.0,10011000000.0,,407400000.0,WM,
2024-10-28,2024,10-Q,Q3,32823000000.0,402800000.0,4.44,25927000000.0,1811000000.0,15209000000.0,,405800000.0,WM,
2025-02-19,2024,10-K,FY,32823000000.0,407900000.0,5.39,25927000000.0,2238000000.0,19698000000.0,,412800000.0,WM,
2025-04-29,2025,10-Q,Q1,44567000000.0,401300000.0,1.75,36313000000.0,708000000.0,5159000000.0,,401700000.0,WM,
2025-07-29,2025,10-Q,Q2,44567000000.0,401100000.0,3.44,36313000000.0,1388000000.0,10561000000.0,,401500000.0,WM,
2025-10-28,2025,10-Q,Q3,44567000000.0,401400000.0,5.33,36313000000.0,2148000000.0,16170000000.0,,401500000.0,WM,
2026-02-09,2025,10-K,FY,44567000000.0,401500000.0,5.66,36313000000.0,2304000000.0,20426000000.0,,404900000.0,WM,
2009-08-07,2009,10-Q,Q2,1622898000.0,97891000.0,1.49,961893000.0,,,,99981000.0,WAT,
2009-11-06,2009,10-Q,Q3,1622898000.0,97891000.0,2.21,961893000.0,,,,99611000.0,WAT,
2010-02-26,2009,10-K,FY,1622898000.0,97891000.0,2.62,961893000.0,,,,100500000.0,WAT,
2010-05-07,2010,10-Q,Q1,1907930725.0,94118000.0,0.75,1058982000.0,,,,97304000.0,WAT,
2010-08-06,2010,10-Q,Q2,1907931000.0,94118000.0,,1058982000.0,,,,96696000.0,WAT,
2010-11-05,2010,10-Q,Q3,1907931000.0,94118000.0,,1058982000.0,,,,96215000.0,WAT,
2011-02-25,2010,10-K,FY,1907931000.0,94118000.0,,1058982000.0,,,,99199000.0,WAT,
2011-05-06,2011,10-Q,Q1,2327670000.0,91848000.0,,1258873000.0,,,,93629000.0,WAT,
2011-08-05,2011,10-Q,Q2,2327670000.0,91848000.0,,1258873000.0,,,,93110000.0,WAT,
2011-11-04,2011,10-Q,Q3,2327670000.0,91848000.0,,1258873000.0,,,,92647000.0,WAT,
2012-02-24,2011,10-K,FY,2327670000.0,91848000.0,,1258873000.0,,,,95797000.0,WAT,
2012-05-04,2012,10-Q,Q1,2723234000.0,88996000.0,,1496656000.0,,,,91649000.0,WAT,
2012-08-03,2012,10-Q,Q2,2723234000.0,88996000.0,,1496656000.0,,,,91649000.0,WAT,
2012-11-02,2012,10-Q,Q3,2723234000.0,88996000.0,,1496656000.0,,,,91334000.0,WAT,
2013-02-26,2012,10-K,FY,2723234000.0,88996000.0,,1496656000.0,,,,92385000.0,WAT,
2013-05-03,2013,10-Q,Q1,3168150000.0,86390000.0,,1700793000.0,,,,88992000.0,WAT,
2013-08-01,2013,10-Q,Q2,3168150000.0,86390000.0,,1700793000.0,,,,88650000.0,WAT,
2013-11-01,2013,10-Q,Q3,3168150000.0,86390000.0,,1700793000.0,,,,88234000.0,WAT,
2014-02-27,2013,10-K,FY,3168150000.0,86390000.0,,1700793000.0,,,,90833000.0,WAT,
2014-05-02,2014,10-Q,Q1,3582629000.0,84819000.0,,1819456000.0,,,,86049000.0,WAT,
2014-08-01,2014,10-Q,Q2,3582629000.0,84819000.0,,1819456000.0,,,,85814000.0,WAT,
2014-10-31,2014,10-Q,Q3,3582629000.0,84819000.0,,1819456000.0,,,,85565000.0,WAT,
2015-02-27,2014,10-K,FY,3582629000.0,84819000.0,,1819456000.0,,,,87841000.0,WAT,
2015-05-08,2015,10-Q,Q1,3877934000.0,83147000.0,0.82,1983268000.0,,,,84977000.0,WAT,
2015-08-07,2015,10-Q,Q2,3877934000.0,83147000.0,1.95,1983268000.0,,,,84731000.0,WAT,
2015-11-06,2015,10-Q,Q3,3877934000.0,83147000.0,3.29,1983268000.0,,,,84375000.0,WAT,
2016-02-26,2015,10-K,FY,3874690000.0,83147000.0,5.2,1980024000.0,,,,85426000.0,WAT,
2016-05-06,2016,10-Q,Q1,4268677000.0,81472000.0,1.15,2209826000.0,,,,83025000.0,WAT,
2016-08-05,2016,10-Q,Q2,4268677000.0,81472000.0,2.41,2209826000.0,,,,82798000.0,WAT,
2016-11-04,2016,10-Q,Q2,4268677000.0,81472000.0,2.41,2209826000.0,,,,82798000.0,WAT,
2016-11-07,2016,10-Q,Q3,4268677000.0,81472000.0,3.82,2209826000.0,,,,82552000.0,WAT,
2017-02-24,2016,10-K,FY,4268677000.0,81472000.0,5.07,2209826000.0,,,,84358000.0,WAT,
2017-05-05,2017,10-Q,Q1,4662059000.0,80023000.0,1.15,2360110000.0,,,,81275000.0,WAT,
2017-08-04,2017,10-Q,Q2,4662059000.0,80023000.0,2.72,2360110000.0,,,,81043000.0,WAT,
2017-11-03,2017,10-Q,Q3,4662059000.0,80023000.0,4.26,2360110000.0,,,,80923000.0,WAT,
2018-02-27,2017,10-K,FY,4662059000.0,80023000.0,5.65,2360110000.0,,,,82336000.0,WAT,
2018-05-04,2018,10-Q,Q1,5324354000.0,79337000.0,1.31,3090566000.0,,,,80073000.0,WAT,
2018-08-03,2018,10-Q,Q2,5324354000.0,79337000.0,2.94,3090566000.0,,1056219000.0,,80029000.0,WAT,
2018-11-02,2018,10-Q,Q3,5324354000.0,79337000.0,4.63,3090566000.0,,1621803000.0,,79908000.0,WAT,
2019-02-26,2018,10-K,FY,5324354000.0,79337000.0,6.41,3090566000.0,,2167423000.0,,80786000.0,WAT,
2019-05-03,2019,10-Q,Q1,3727426000.0,73115000.0,1.4,2160168000.0,,530670000.0,,78883000.0,WAT,
2019-07-31,2019,10-Q,Q2,3727426000.0,73115000.0,3.39,2160168000.0,,1126889000.0,,78330000.0,WAT,
2019-10-30,2019,10-Q,Q3,3727426000.0,73115000.0,5.21,2160168000.0,,1704910000.0,,77741000.0,WAT,
2020-02-25,2019,10-K,FY,3727426000.0,73115000.0,0.25,2160168000.0,,2309078000.0,,79793000.0,WAT,
2020-04-29,2020,10-Q,Q1,2557055000.0,62587000.0,1.51,2773336000.0,,513862000.0,,71704000.0,WAT,
2020-07-29,2020,10-Q,Q2,2557055000.0,62587000.0,3.57,2773336000.0,,1113024000.0,,70331000.0,WAT,
2020-10-28,2020,10-Q,Q3,2557055000.0,62587000.0,5.63,2773336000.0,,1690302000.0,,68952000.0,WAT,
2021-02-24,2020,10-K,FY,2557055000.0,62587000.0,7.65,2773336000.0,,2419929000.0,,76992000.0,WAT,
2021-05-06,2021,10-Q,Q1,2839920000.0,62309000.0,0.86,2607776000.0,,464939000.0,,62232000.0,WAT,
2021-08-05,2021,10-Q,Q2,2839920000.0,62309000.0,2.83,2607776000.0,,984923000.0,,62085000.0,WAT,
2021-11-04,2021,10-Q,Q3,2839920000.0,62309000.0,4.86,2607776000.0,,1578707000.0,,62057000.0,WAT,
2022-02-24,2021,10-K,FY,2839920000.0,62309000.0,8.69,2607776000.0,,2406596000.0,,67627000.0,WAT,
2022-05-05,2022,10-Q,Q1,3094932000.0,60728000.0,2.37,2727378000.0,,608545000.0,,62260000.0,WAT,
2022-08-04,2022,10-Q,Q2,3094932000.0,60728000.0,5.05,2727378000.0,,1290192000.0,,61979000.0,WAT,
2022-11-03,2022,10-Q,Q3,3094932000.0,60728000.0,7.66,2727378000.0,,1949425000.0,,61771000.0,WAT,
2023-02-27,2022,10-K,FY,3094932000.0,60728000.0,8.36,2727378000.0,,2365365000.0,,62094000.0,WAT,
2023-05-09,2023,10-Q,Q1,3281453000.0,59104000.0,2.62,2776965000.0,,690572000.0,,60580000.0,WAT,
2023-08-02,2023,10-Q,Q2,3281453000.0,59104000.0,5.35,2776965000.0,,1404891000.0,,60399000.0,WAT,
2023-11-07,2023,10-Q,Q3,3281453000.0,59104000.0,7.94,2776965000.0,,2113446000.0,,60200000.0,WAT,
2024-02-27,2023,10-K,FY,3281453000.0,59104000.0,11.17,2776965000.0,,2785874000.0,,61575000.0,WAT,
2024-05-07,2024,10-Q,Q1,4626854000.0,59176000.0,2.38,3476513000.0,,684674000.0,,59023000.0,WAT,
2024-07-31,2024,10-Q,Q2,4626854000.0,59176000.0,4.95,3476513000.0,,1425250000.0,,58703000.0,WAT,
2024-11-01,2024,10-Q,Q3,4626854000.0,59176000.0,7.19,3476513000.0,,2136942000.0,,59061000.0,WAT,
2025-02-25,2024,10-K,FY,4626854000.0,59176.0,11.73,3476513000.0,707755000.0,2971956000.0,,59985000.0,WAT,
2025-05-06,2025,10-Q,Q1,4553795000.0,59388000.0,1.72,2725288000.0,102196000.0,636839000.0,,59232000.0,WAT,
2025-08-04,2025,10-Q,Q2,4553795000.0,59388000.0,4.12,2725288000.0,244933000.0,1345368000.0,,59287000.0,WAT,
2025-11-04,2025,10-Q,Q3,4553795000.0,59388000.0,6.83,2725288000.0,406436000.0,2085673000.0,,59314000.0,WAT,
2026-02-23,2025,10-K,FY,4553795000.0,59388000.0,10.84,2725288000.0,642234000.0,2956416000.0,,59076000.0,WAT,
2009-08-04,2009,10-Q,Q2,12617800000.0,,1.53,,,,,116900000.0,WEC,
2009-10-30,2009,10-Q,Q3,12617800000.0,,2.19,,,,,116900000.0,WEC,
2010-02-26,2009,10-K,FY,12617800000.0,,2.83,,335600000.0,,,116900000.0,WEC,
2010-05-06,2010,10-Q,Q1,12697900000.0,,1.2,,,,,116900000.0,WEC,
2010-07-30,2010,10-Q,Q2,12298300000.0,,1.74,,,,,116900000.0,WEC,
2010-10-27,2010,10-Q,Q3,12420700000.0,,2.24,,263700000.0,,,116900000.0,WEC,
2011-02-25,2010,10-K,FY,12617800000.0,116908346.0,3.04,,359100000.0,,,116900000.0,WEC,
2011-05-05,2011,10-Q,Q1,12721500000.0,,0.55,,129700000.0,,,233800000.0,WEC,
2011-08-02,2011,10-Q,Q2,12693500000.0,,0.92,,218400000.0,,,233800000.0,WEC,
2011-11-01,2011,10-Q,Q3,12718500000.0,,1.4,,330600000.0,,,233800000.0,WEC,
2012-02-28,2011,10-K,FY,12697900000.0,233771194.0,1.62,,382400000.0,,,233800000.0,WEC,
2012-05-03,2012,10-Q,Q1,13188600000.0,,,,170900000.0,,,233700000.0,WEC,
2012-08-02,2012,10-Q,Q2,13862100000.0,,1.19,,280400000.0,,,233700000.0,WEC,
2012-11-02,2012,10-Q,Q3,13862100000.0,,1.74,,410200000.0,,,233200000.0,WEC,
2013-02-27,2012,10-K,FY,13059800000.0,230486804.0,1.93,,456500000.0,,,233800000.0,WEC,
2013-05-02,2013,10-Q,Q1,14285000000.0,,,,172100000.0,,,230500000.0,WEC,
2013-08-01,2013,10-Q,Q2,14285000000.0,,,,291400000.0,,2135900000.0,230500000.0,WEC,
2013-11-01,2013,10-Q,Q3,14285000000.0,,,,447500000.0,,3175200000.0,230400000.0,WEC,
2014-02-27,2013,10-K,FY,13862100000.0,229039456.0,2.24,,526200000.0,,4486400000.0,232600000.0,WEC,
2014-05-02,2014,10-Q,Q1,14769400000.0,,,,176600000.0,,1275200000.0,228900000.0,WEC,
2014-08-01,2014,10-Q,Q2,14769400000.0,,,,295600000.0,,2287500000.0,228600000.0,WEC,
2014-10-31,2014,10-Q,Q3,14769400000.0,,,,433100000.0,,3340700000.0,228000000.0,WEC,
2015-02-27,2014,10-K,FY,14285000000.0,225962959.0,2.35,,546300000.0,,4246400000.0,230200000.0,WEC,
2015-05-07,2015,10-Q,Q1,15163400000.0,,,,207600000.0,,1695000000.0,225800000.0,WEC,
2015-08-05,2015,10-Q,Q2,15163400000.0,,,,340600000.0,,2738700000.0,225600000.0,WEC,
2015-11-06,2015,10-Q,Q3,15163400000.0,225517339.0,,,466900000.0,,3772000000.0,225600000.0,WEC,
2016-02-26,2015,10-K,FY,14443200000.0,225517339.0,2.51,,578600000.0,,4519000000.0,227600000.0,WEC,
2016-05-06,2016,10-Q,Q1,29355200000.0,315683496.0,,,,,1387900000.0,225500000.0,WEC,
2016-08-05,2016,10-Q,Q2,29355200000.0,315683496.0,,,,,2379100000.0,226500000.0,WEC,
2016-11-04,2016,10-Q,Q3,29355200000.0,315683496.0,,,,,4077800000.0,256200000.0,WEC,
2017-02-28,2016,10-K,FY,14905000000.0,315683496.0,2.59,,,,4997100000.0,225600000.0,WEC,
2017-05-05,2017,10-Q,Q1,30123200000.0,315614941.0,,,,,2194800000.0,315700000.0,WEC,
2017-08-04,2017,10-Q,Q2,30123200000.0,315614941.0,,,,,3796800000.0,315600000.0,WEC,
2017-11-03,2017,10-Q,Q3,30123200000.0,315614941.0,,,,,5509300000.0,315600000.0,WEC,
2018-02-28,2017,10-K,FY,29355200000.0,315614941.0,2.34,,,,5926100000.0,271100000.0,WEC,
2018-05-04,2018,10-Q,Q1,31590500000.0,315574624.0,,,,,2304500000.0,315600000.0,WEC,
2018-08-03,2018,10-Q,Q2,31590500000.0,315574624.0,,,,,3936000000.0,315600000.0,WEC,
2018-11-02,2018,10-Q,Q3,31590500000.0,315574624.0,,,,,5593500000.0,315600000.0,WEC,
2019-02-26,2018,10-K,FY,30123200000.0,315574624.0,2.96,,,,7472300000.0,315600000.0,WEC,
2019-05-03,2019,10-Q,Q1,33475800000.0,315523192.0,,,,,2286500000.0,315500000.0,WEC,
2019-08-06,2019,10-Q,Q2,33475800000.0,315523192.0,,,,,3959000000.0,315500000.0,WEC,
2019-11-07,2019,10-Q,Q3,33475800000.0,315523192.0,,,,,5602700000.0,315500000.0,WEC,
2020-02-27,2019,10-K,FY,31590500000.0,315523192.0,3.79,,,,7648500000.0,315600000.0,WEC,
2020-05-07,2020,10-Q,Q1,34951800000.0,315434531.0,,,,,2377400000.0,315500000.0,WEC,
2020-08-06,2020,10-Q,Q2,34951800000.0,315434531.0,,,,,3967600000.0,315400000.0,WEC,
2020-11-06,2020,10-Q,Q3,34951800000.0,315434531.0,,,,,5575600000.0,315400000.0,WEC,
2021-02-25,2020,10-K,FY,33475800000.0,315434531.0,3.34,,,,7679500000.0,315500000.0,WEC,
2021-05-06,2021,10-Q,Q1,37028100000.0,315434531.0,,,,,2108600000.0,315400000.0,WEC,
2021-08-05,2021,10-Q,Q2,37028100000.0,315434531.0,,,,,3657300000.0,315400000.0,WEC,
2021-11-04,2021,10-Q,Q3,37028100000.0,315434531.0,,,,,5308300000.0,315400000.0,WEC,
2022-02-24,2021,10-K,FY,34951800000.0,315434531.0,3.58,,,,7523100000.0,315400000.0,WEC,
2022-05-05,2022,10-Q,Q1,38988500000.0,315434531.0,,,,,2691400000.0,315400000.0,WEC,
2022-08-04,2022,10-Q,Q2,38988500000.0,315434531.0,,,,,4367600000.0,315400000.0,WEC,
2022-11-03,2022,10-Q,Q3,38988500000.0,315434531.0,,,,,6114100000.0,315400000.0,WEC,
2023-02-23,2022,10-K,FY,37028100000.0,315434531.0,3.79,,,,7241700000.0,315400000.0,WEC,
2023-05-04,2023,10-Q,Q1,41872100000.0,315434531.0,,,,,2908100000.0,315400000.0,WEC,
2023-08-03,2023,10-Q,Q2,41872100000.0,315434531.0,,,,,5036000000.0,315400000.0,WEC,
2023-11-02,2023,10-Q,Q3,41872100000.0,315434531.0,,,,,7039000000.0,315400000.0,WEC,
2024-02-22,2023,10-K,FY,38988500000.0,315434531.0,4.11,,,,8316000000.0,315400000.0,WEC,
2024-05-03,2024,10-Q,Q1,43939700000.0,315434531.0,,,,,2888100000.0,315400000.0,WEC,
2024-07-31,2024,10-Q,Q2,43939700000.0,315434531.0,,,,,4718100000.0,315400000.0,WEC,
2024-11-01,2024,10-Q,Q3,43939700000.0,315434531.0,,,,,6675500000.0,315400000.0,WEC,
2025-02-21,2024,10-K,FY,41872100000.0,315434531.0,4.45,,,,9597400000.0,315400000.0,WEC,
2025-05-07,2025,10-Q,Q1,43927200000.0,315434531.0,,,,,2680200000.0,315600000.0,WEC,
2025-08-01,2025,10-Q,Q2,44582200000.0,315434531.0,,,,,4452200000.0,315800000.0,WEC,
2025-10-31,2025,10-Q,Q3,45196500000.0,315434531.0,,,,,6315700000.0,315900000.0,WEC,
2026-02-20,2025,10-K,FY,43939700000.0,315434531.0,4.22,,,,8893000000.0,315400000.0,WEC,
2009-08-07,2009,10-Q,Q2,1309639000000.0,,1.13,1207323000000.0,3752000000.0,,,3306100000.0,WFC,
2009-11-06,2009,10-Q,Q3,1309639000000.0,,1.62,1207323000000.0,5389000000.0,,,3309600000.0,WFC,
2010-02-26,2009,10-K,FY,1309639000000.0,,2.38,1207323000000.0,8057000000.0,,,3348500000.0,WFC,
2010-05-07,2010,10-Q,Q1,1243646000000.0,,0.56,1129287000000.0,3045000000.0,,,4247400000.0,WFC,
2010-08-09,2010,10-Q,Q2,1243646000000.0,,1.13,1129287000000.0,6217000000.0,,,4365900000.0,WFC,
2010-11-05,2010,10-Q,Q3,1243646000000.0,,1.69,1129287000000.0,9452000000.0,,,4471200000.0,WFC,
2011-02-25,2010,10-K,FY,1243646000000.0,,0.7,1129287000000.0,2655000000.0,,,3378100000.0,WFC,
2011-05-06,2011,10-Q,Q1,1258128000000.0,,0.45,1130239000000.0,2547000000.0,,,5190400000.0,WFC,
2011-08-05,2011,10-Q,Q2,1258128000000.0,,1.0,1130239000000.0,5609000000.0,,,5205100000.0,WFC,
2011-11-08,2011,10-Q,Q3,1258128000000.0,,1.6,1130239000000.0,8948000000.0,,,5216900000.0,WFC,
2012-02-28,2011,10-K,FY,1258128000000.0,,1.75,1130239000000.0,12275000000.0,,,4545200000.0,WFC,
2012-05-08,2012,10-Q,Q1,1313867000000.0,,0.67,1172180000000.0,3759000000.0,,,5278800000.0,WFC,
2012-08-07,2012,10-Q,Q2,1313867000000.0,,1.37,1172180000000.0,7707000000.0,,,5282700000.0,WFC,
2012-11-06,2012,10-Q,Q3,1313867000000.0,,2.09,1172180000000.0,11762000000.0,,,5280200000.0,WFC,
2013-02-27,2012,10-K,FY,1313867000000.0,,2.21,1172180000000.0,12362000000.0,,,5226800000.0,WFC,
2013-05-08,2013,10-Q,Q1,1422968000000.0,,0.75,1264057000000.0,4248000000.0,,,5282600000.0,WFC,
2013-08-07,2013,10-Q,Q2,1422968000000.0,,1.57,1264057000000.0,8870000000.0,,,5294900000.0,WFC,
2013-11-06,2013,10-Q,Q3,1422968000000.0,,2.45,1264057000000.0,13807000000.0,,,5292700000.0,WFC,
2014-02-26,2013,10-K,FY,1422968000000.0,,2.82,1264057000000.0,15869000000.0,,,5278100000.0,WFC,
2014-05-07,2014,10-Q,Q1,1523502000000.0,,0.92,1352494000000.0,5171000000.0,,,5279000000.0,WFC,
2014-08-06,2014,10-Q,Q2,1523502000000.0,,1.9,1352494000000.0,10690000000.0,,,5291900000.0,WFC,
2014-11-05,2014,10-Q,Q3,1523502000000.0,,2.89,1352494000000.0,16268000000.0,,,5293000000.0,WFC,
2015-02-25,2014,10-K,FY,1523502000000.0,,3.36,1352494000000.0,18897000000.0,,,5287600000.0,WFC,
2015-05-06,2015,10-Q,Q1,1687155000000.0,,1.05,1501893000000.0,5893000000.0,,,5262800000.0,WFC,
2015-08-05,2015,10-Q,Q2,1687155000000.0,,2.06,1501893000000.0,11619000000.0,,,5265600000.0,WFC,
2015-11-04,2015,10-Q,Q3,1687155000000.0,,3.08,1501893000000.0,17348000000.0,,,5252200000.0,WFC,
2016-02-24,2015,10-K,FY,1687155000000.0,,3.89,1501893000000.0,21878000000.0,,,5287300000.0,WFC,
2016-05-04,2016,10-Q,Q1,1787632000000.0,,1.04,1593741000000.0,5804000000.0,,,5160400000.0,WFC,
2016-08-03,2016,10-Q,Q2,1787632000000.0,,2.07,1593741000000.0,11523000000.0,,,5156100000.0,WFC,
2016-11-03,2016,10-Q,Q3,1787632000000.0,,3.12,1593741000000.0,17319000000.0,,,5145900000.0,WFC,
2017-03-01,2016,10-K,FY,1787632000000.0,,4.1,1593741000000.0,23057000000.0,,,5237200000.0,WFC,
2017-05-05,2016,10-Q,Q1,1930115000000.0,,0.99,1729618000000.0,5462000000.0,,,5075700000.0,WFC,
2017-08-04,2017,10-Q,Q2,1930115000000.0,,2.0,1729618000000.0,11020000000.0,,,5071300000.0,WFC,
2017-11-03,2017,10-Q,Q3,1930115000000.0,,3.03,1729618000000.0,16664000000.0,,,5061900000.0,WFC,
2018-03-01,2017,10-K,FY,1930115000000.0,,4.12,1729618000000.0,22894000000.0,,88389000000.0,5136500000.0,WFC,
2018-05-04,2018,10-Q,Q1,1951757000000.0,,1.03,1743678000000.0,5634000000.0,,22255000000.0,5008600000.0,WFC,
2018-08-03,2018,10-Q,Q2,1951757000000.0,,2.11,1743678000000.0,11490000000.0,,44490000000.0,4999200000.0,WFC,
2018-11-06,2018,10-Q,Q3,1951757000000.0,,2.94,1743678000000.0,16032000000.0,,66339000000.0,4982100000.0,WFC,
2019-02-27,2018,10-K,FY,1951757000000.0,,3.99,1743678000000.0,21938000000.0,,88267000000.0,5052800000.0,WFC,
2019-05-03,2019,10-Q,Q1,1895883000000.0,,0.96,1698817000000.0,5136000000.0,,21934000000.0,4885700000.0,WFC,
2019-08-02,2019,10-Q,Q2,1895883000000.0,,1.94,1698817000000.0,10322000000.0,,43487000000.0,4875700000.0,WFC,
2019-11-01,2019,10-Q,Q3,1895883000000.0,,3.07,1698817000000.0,16329000000.0,,65428000000.0,4844800000.0,WFC,
