date,month,quarter,year,interest_rate_mtg_data_weekly,cpi_data_monthly,cpi_fesl_data_monthly,rec_sahm_data_monthly,rec_smooth_prob_data_monthly,rec_nber_data_monthly,unemployment_data_monthly,unemployment_level_data_monthly,all_employed_data_monthly,employment_population_ratio_data_monthly,labor_force_participation_data_monthly,m1_data_monthly,m2_data_monthly,m2_real_data_monthly,interest_rate_fedfunds_data_monthly,consumer_sentiment_data_monthly,consumer_sentiment_inflation_data_monthly,consumer_sentiment_composite_data_monthly,consumer_sentiment_composite_amplitude_data_monthly,job_openings_data_monthly,job_hires_data_monthly,job_separations_data_monthly,average_weekly_earnings_data_monthly,gdp_data_quarterly,gdp_real_data_quarterly,cpi_inflation_data_annual,median_income_real_data_annual,median_income_data_annual,Date,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume_accum,Uber,Lyft,DoorDash,Instacart,Fiverr,Upwork,side hustle,gig,Herbalife,Primerica,Nu skin,USANA,Etsy,Shopify,Udemy,target
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,Lyft,LYFT,software-application,technology,31.26000022888184,228922400.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.12220389296753677
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,Etsy,ETSY,internet-retail,consumer-cyclical,80.9800033569336,87928800.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.31657298753306695
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,Shopify,SHOP,software-application,technology,75.77999877929688,831037000.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.296244747028158
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,Herbalife,HLF,packaged-foods,consumer-defensive,43.84000015258789,45590500.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.1713825542903804
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,Primerica,PRI,insurance-life,financial-services,104.7576904296875,4227300.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.40952647137116793
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,Nu Skin,NUS,household-personal-products,consumer-defensive,30.53594207763672,17249900.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.11937335156737132
2020-05-01,5,2,2020,3.2325,255.802,265.412,7.27,0.2,0.0,13.2,20929.0,133040.0,52.7,60.8,16312.5,17932.9,7010.5,0.05,72.3,3.2,77.79073,98.6451,4991.0,7875.0,4266.0,1031.28,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-05-31,5.0,2.0,2020.0,USANA,USNA,packaged-foods,consumer-defensive,84.72000122070312,5219200.0,45.0,9.0,40.0,27.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,0.0,81.81818181818181,16.363636363636363,4.090909090909091,0.33119366236660824
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Upwork,UPWK,internet-content-information,communication-services,14.4399995803833,70598000.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.05617758802212597
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Fiverr,FVRR,internet-content-information,communication-services,73.81999969482422,16259700.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.2871904190553459
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Uber,UBER,software-application,technology,31.07999992370605,544845500.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.12091409156365907
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Lyft,LYFT,software-application,technology,33.0099983215332,219548900.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.12842258588687144
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Etsy,ETSY,internet-retail,consumer-cyclical,106.2300033569336,77887400.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.4132787768416586
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Shopify,SHOP,software-application,technology,94.91999816894533,554784000.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.36927816531518326
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Herbalife,HLF,packaged-foods,consumer-defensive,44.97999954223633,22373300.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.17499085574433879
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Primerica,PRI,insurance-life,financial-services,107.4863052368164,4355200.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.4181663122634294
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,Nu Skin,NUS,household-personal-products,consumer-defensive,31.398305892944336,15522400.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.12215243381604694
2020-06-01,6,2,2020,3.1625,257.042,265.849,9.5,0.14,0.0,11.0,17652.0,137671.0,54.7,61.5,16598.6,18184.3,7074.4,0.08,78.1,3.0,84.0312,98.59637,5464.0,7212.0,4723.0,1016.55,19958.291,19077.992,1.23358439630629,81580.0,68010.0,2020-06-30,6.0,2.0,2020.0,USANA,USNA,packaged-foods,consumer-defensive,73.43000030517578,4601900.0,44.0,10.0,36.0,18.0,4.0,2.0,1.0,7.0,7.0,2.0,1.0,0.0,78.79069767441861,16.372093023255815,4.093023255813954,0.2856731596594167
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Upwork,UPWK,internet-content-information,communication-services,15.020000457763672,51263900.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.058137736335556425
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Fiverr,FVRR,internet-content-information,communication-services,93.43000030517578,15741900.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.36163838602052933
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Uber,UBER,software-application,technology,30.26000022888184,391720600.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.11712702138509415
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Lyft,LYFT,software-application,technology,29.229999542236328,149145100.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.11314021003218992
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Etsy,ETSY,internet-retail,consumer-cyclical,118.37999725341795,53202800.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.4582120411431611
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Shopify,SHOP,software-application,technology,102.4000015258789,670953000.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.3963584625854606
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Herbalife,HLF,packaged-foods,consumer-defensive,51.2400016784668,25273100.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.19833406235859138
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Primerica,PRI,insurance-life,financial-services,110.30714416503906,3082900.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.42696454513624466
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,Nu Skin,NUS,household-personal-products,consumer-defensive,36.83531951904297,15966800.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.14257803120952411
2020-07-01,7,3,2020,3.016,258.352,267.389,8.0,0.08,0.0,10.2,16352.0,139255.0,55.2,61.5,16801.3,18335.4,7097.1,0.09,72.5,3.0,78.00592,98.6133,5712.0,5991.0,4794.0,1016.89,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-07-31,7.0,3.0,2020.0,USANA,USNA,packaged-foods,consumer-defensive,81.18000030517578,3795000.0,47.0,9.0,40.0,18.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,84.60000000000001,17.755555555555556,4.177777777777778,0.3142224573650515
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Upwork,UPWK,internet-content-information,communication-services,15.229999542236328,62296900.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.05873143015562607
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Fiverr,FVRR,internet-content-information,communication-services,120.6500015258789,19572400.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.4652624655859219
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Uber,UBER,software-application,technology,33.630001068115234,490648300.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.12968733540589567
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Lyft,LYFT,software-application,technology,29.670000076293945,235452300.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.11441638802192672
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Etsy,ETSY,internet-retail,consumer-cyclical,119.6999969482422,91528300.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.46159896399852773
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Shopify,SHOP,software-application,technology,106.64199829101562,348649000.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.4112434184200575
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Herbalife,HLF,packaged-foods,consumer-defensive,49.150001525878906,33773700.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.1895370957668594
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Primerica,PRI,insurance-life,financial-services,115.44503021240234,3394100.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.445190540546678
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,Nu Skin,NUS,household-personal-products,consumer-defensive,39.12728500366211,10037900.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.15088650528182648
2020-08-01,8,3,2020,2.935,259.316,268.422,6.37,0.0,0.0,8.4,13461.0,140821.0,56.5,61.7,16927.6,18411.2,7099.9,0.1,74.1,3.1,79.72742,98.81078,5722.0,5466.0,4429.0,1023.3,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-08-31,8.0,3.0,2020.0,USANA,USNA,packaged-foods,consumer-defensive,78.41000366210938,1966200.0,48.0,13.0,39.0,16.0,4.0,2.0,1.0,6.0,7.0,2.0,1.0,0.0,79.6595744680851,15.319148936170212,4.085106382978723,0.3023724091922958
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Upwork,UPWK,internet-content-information,communication-services,17.440000534057617,45266500.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.06707769910444204
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Fiverr,FVRR,internet-content-information,communication-services,138.97999572753906,26838100.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.5345446129283763
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Uber,UBER,software-application,technology,36.47999954223633,502755600.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.14030930950063394
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Lyft,LYFT,software-application,technology,27.549999237060547,179249400.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.10596275817436565
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Etsy,ETSY,internet-retail,consumer-cyclical,121.62999725341795,112170100.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.4678130795871412
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Shopify,SHOP,software-application,technology,102.2969970703125,488876000.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.39345452859191643
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Herbalife,HLF,packaged-foods,consumer-defensive,46.650001525878906,22025300.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.1794251530820698
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Primerica,PRI,insurance-life,financial-services,104.61713409423828,5268100.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.40237823549594137
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,Nu Skin,NUS,household-personal-products,consumer-defensive,41.46151351928711,9293600.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.1594691997187933
2020-09-01,9,3,2020,2.89,259.997,268.933,5.3,0.04,0.0,7.8,12554.0,141770.0,56.6,61.4,17166.2,18602.5,7154.9,0.09,80.4,2.6,86.50587,99.11648,5803.0,5627.0,4697.0,1026.95,21704.437,20558.879,1.23358439630629,81580.0,68010.0,2020-09-30,9.0,3.0,2020.0,USANA,USNA,packaged-foods,consumer-defensive,73.6500015258789,2298000.0,41.0,9.0,38.0,13.0,4.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,78.84615384615385,13.666666666666668,3.153846153846154,0.28327250516690156
