ticker,date,filed_date,form,fiscal_period,company,industrykey,sectorkey,fiscal_year,Assets,CommonStockSharesOutstanding,GrossProfit,IncomeTaxExpenseBenefit,Liabilities,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,WeightedAverageNumberOfSharesOutstandingBasic,Revenue,has_gross_profit,has_operating_income,has_operating_expenses,has_liabilities,has_revenue,has_common_stock_outstanding,has_weighted_avg_shares,quarter,year,close,volume
NUS,2021-12-31,2022-02-16,10-K,FY,NUS,household-personal-products,consumer-defensive,2021,1838996000.0,,1838996000.0,1838996000.0,1838996000.0,1838996000.0,1838996000.0,1838996000.0,1838996000.0,1838996000.0,1,1,1,1,1,0,1,4,2021,43.57048416137695,453000.0
NUS,2022-03-31,2022-05-05,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2022,506460000.0,,506460000.0,506460000.0,506460000.0,506460000.0,506460000.0,506460000.0,506460000.0,506460000.0,1,1,1,1,1,0,1,1,2022,41.44034576416016,370200.0
NUS,2022-06-30,2022-08-05,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2022,1038540000.0,,1038540000.0,1038540000.0,1038540000.0,1038540000.0,1038540000.0,1038540000.0,1038540000.0,1038540000.0,1,1,1,1,1,0,1,2,2022,37.797149658203125,558300.0
NUS,2022-09-30,2022-11-03,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2022,1520785000.0,,1520785000.0,1520785000.0,1520785000.0,1520785000.0,1520785000.0,1520785000.0,1520785000.0,1520785000.0,1,1,1,1,1,0,1,3,2022,29.39414405822754,533900.0
NUS,2022-12-31,2023-02-16,10-K,FY,NUS,household-personal-products,consumer-defensive,2022,1923906000.0,,1923906000.0,1923906000.0,1923906000.0,1923906000.0,1923906000.0,1923906000.0,1923906000.0,1923906000.0,1,1,1,1,1,0,1,4,2022,37.50371170043945,402700.0
NUS,2023-03-31,2023-05-04,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2023,443400000.0,,443400000.0,443400000.0,443400000.0,443400000.0,443400000.0,443400000.0,443400000.0,443400000.0,1,1,1,1,1,0,1,1,2023,35.30167007446289,353500.0
NUS,2023-06-30,2023-08-02,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2023,855915000.0,,855915000.0,855915000.0,855915000.0,855915000.0,855915000.0,855915000.0,855915000.0,855915000.0,1,1,1,1,1,0,1,2,2023,30.152212142944336,1219000.0
NUS,2023-09-30,2023-11-02,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2023,1220220000.0,,1220220000.0,1220220000.0,1220220000.0,1220220000.0,1220220000.0,1220220000.0,1220220000.0,1220220000.0,1,1,1,1,1,0,1,3,2023,19.586584091186523,552400.0
NUS,2023-12-31,2024-02-15,10-K,FY,NUS,household-personal-products,consumer-defensive,2023,2020446000.0,,2020446000.0,2020446000.0,2020446000.0,2020446000.0,2020446000.0,2020446000.0,2020446000.0,2020446000.0,1,1,1,1,1,0,1,4,2023,18.35015296936035,530700.0
NUS,2024-03-31,2024-05-09,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2024,347874000.0,,347874000.0,347874000.0,347874000.0,347874000.0,347874000.0,347874000.0,347874000.0,347874000.0,1,1,1,1,1,0,1,1,2024,13.13221549987793,446800.0
NUS,2024-06-30,2024-08-09,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2024,712589000.0,,712589000.0,712589000.0,712589000.0,712589000.0,712589000.0,712589000.0,712589000.0,712589000.0,1,1,1,1,1,0,1,2,2024,10.054049491882324,1930300.0
NUS,2024-09-30,2024-11-08,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2024,1004856000.0,,1004856000.0,1004856000.0,1004856000.0,1004856000.0,1004856000.0,1004856000.0,1004856000.0,1004856000.0,1,1,1,1,1,0,1,3,2024,7.07590389251709,747700.0
NUS,2024-12-31,2025-02-14,10-K,FY,NUS,household-personal-products,consumer-defensive,2024,1594744000.0,,1594744000.0,1594744000.0,1594744000.0,1594744000.0,1594744000.0,1594744000.0,1594744000.0,1594744000.0,1,1,1,1,1,0,1,4,2024,6.66707706451416,506200.0
NUS,2025-03-31,2025-05-09,10-Q,Q1,NUS,household-personal-products,consumer-defensive,2025,294064000.0,,294064000.0,294064000.0,294064000.0,294064000.0,294064000.0,294064000.0,294064000.0,294064000.0,1,1,1,1,1,0,1,1,2025,7.0810089111328125,397300.0
NUS,2025-06-30,2025-08-08,10-Q,Q2,NUS,household-personal-products,consumer-defensive,2025,601241000.0,,601241000.0,601241000.0,601241000.0,601241000.0,601241000.0,601241000.0,601241000.0,601241000.0,1,1,1,1,1,0,1,2,2025,7.849075794219971,444000.0
NUS,2025-09-30,2025-11-07,10-Q,Q3,NUS,household-personal-products,consumer-defensive,2025,902704000.0,,902704000.0,902704000.0,902704000.0,902704000.0,902704000.0,902704000.0,902704000.0,902704000.0,1,1,1,1,1,0,1,3,2025,12.035477638244627,504400.0
NUS,2025-12-31,2026-02-13,10-K,FY,NUS,household-personal-products,consumer-defensive,2025,1357281000.0,,1357281000.0,1357281000.0,1357281000.0,1357281000.0,1357281000.0,1357281000.0,1357281000.0,1357281000.0,1,1,1,1,1,0,1,4,2025,9.642491340637209,357800.0
PRI,2011-06-30,2011-08-09,10-Q,Q2,PRI,insurance-life,financial-services,2011,841239000.0,841239000.0,,841239000.0,841239000.0,841239000.0,,,841239000.0,841239000.0,0,0,0,1,1,1,1,2,2011,18.381690979003903,252300.0
PRI,2011-09-30,2011-11-08,10-Q,Q3,PRI,insurance-life,financial-services,2011,1082476000.0,1082476000.0,,1082476000.0,1082476000.0,1082476000.0,,,1082476000.0,1082476000.0,0,0,0,1,1,1,1,3,2011,18.066320419311523,338100.0
PRI,2011-12-31,2012-02-28,10-K,FY,PRI,insurance-life,financial-services,2011,2220401000.0,2220401000.0,,2220401000.0,2220401000.0,2220401000.0,,,2220401000.0,2220401000.0,0,0,0,1,1,1,1,4,2011,19.50008010864257,210300.0
PRI,2012-03-31,2012-05-08,10-Q,Q1,PRI,insurance-life,financial-services,2012,276352000.0,276352000.0,,276352000.0,276352000.0,276352000.0,,,276352000.0,276352000.0,0,0,0,1,1,1,1,1,2012,21.177879333496094,292800.0
PRI,2012-06-30,2012-08-08,10-Q,Q2,PRI,insurance-life,financial-services,2012,551447000.0,551447000.0,,551447000.0,551447000.0,551447000.0,,,551447000.0,551447000.0,0,0,0,1,1,1,1,2,2012,22.50173568725586,303300.0
PRI,2012-09-30,2012-11-08,10-Q,Q3,PRI,insurance-life,financial-services,2012,827238000.0,827238000.0,,827238000.0,827238000.0,827238000.0,,,827238000.0,827238000.0,0,0,0,1,1,1,1,3,2012,24.16692352294922,266500.0
PRI,2012-12-31,2013-02-27,10-K,FY,PRI,insurance-life,financial-services,2012,1361863000.0,1361863000.0,,1361863000.0,1361863000.0,1361863000.0,,,1361863000.0,1361863000.0,0,0,0,1,1,1,1,4,2012,25.403715133666992,290200.0
PRI,2013-03-31,2013-05-08,10-Q,Q1,PRI,insurance-life,financial-services,2013,286601000.0,286601000.0,,286601000.0,286601000.0,286601000.0,,,286601000.0,286601000.0,0,0,0,1,1,1,1,1,2013,27.842403411865234,242800.0
PRI,2013-06-30,2013-08-07,10-Q,Q2,PRI,insurance-life,financial-services,2013,587126000.0,587126000.0,,587126000.0,587126000.0,587126000.0,,,587126000.0,587126000.0,0,0,0,1,1,1,1,2,2013,31.90201568603516,1230500.0
PRI,2013-09-30,2013-11-07,10-Q,Q3,PRI,insurance-life,financial-services,2013,886214000.0,886214000.0,,886214000.0,886214000.0,886214000.0,,,886214000.0,886214000.0,0,0,0,1,1,1,1,3,2013,34.47096252441406,305400.0
PRI,2013-12-31,2014-02-27,10-K,FY,PRI,insurance-life,financial-services,2013,1103093000.0,1103093000.0,,1103093000.0,1103093000.0,1103093000.0,,,1103093000.0,1103093000.0,0,0,0,1,1,1,1,4,2013,36.76253128051758,180300.0
PRI,2014-03-31,2014-05-06,10-Q,Q1,PRI,insurance-life,financial-services,2014,298450000.0,298450000.0,,298450000.0,298450000.0,298450000.0,,,298450000.0,298450000.0,0,0,0,1,1,1,1,1,2014,40.47077178955078,215500.0
PRI,2014-06-30,2014-08-07,10-Q,Q2,PRI,insurance-life,financial-services,2014,601940000.0,601940000.0,,601940000.0,601940000.0,601940000.0,,,601940000.0,601940000.0,0,0,0,1,1,1,1,2,2014,41.22088241577149,253700.0
PRI,2014-09-30,2014-11-05,10-Q,Q3,PRI,insurance-life,financial-services,2014,912348000.0,912348000.0,,912348000.0,912348000.0,912348000.0,,,912348000.0,912348000.0,0,0,0,1,1,1,1,3,2014,41.64393615722656,305000.0
PRI,2014-12-31,2015-02-26,10-K,FY,PRI,insurance-life,financial-services,2014,1153772000.0,1153772000.0,,1153772000.0,1153772000.0,1153772000.0,,,1153772000.0,1153772000.0,0,0,0,1,1,1,1,4,2014,46.96974182128906,249300.0
PRI,2015-03-31,2015-05-07,10-Q,Q1,PRI,insurance-life,financial-services,2015,324328000.0,324328000.0,,324328000.0,324328000.0,324328000.0,,,324328000.0,324328000.0,0,0,0,1,1,1,1,1,2015,44.19035720825195,272100.0
PRI,2015-06-30,2015-08-06,10-Q,Q2,PRI,insurance-life,financial-services,2015,655458000.0,655458000.0,,655458000.0,655458000.0,655458000.0,,,655458000.0,655458000.0,0,0,0,1,1,1,1,2,2015,39.80587387084961,282800.0
PRI,2015-09-30,2015-11-05,10-Q,Q3,PRI,insurance-life,financial-services,2015,993561000.0,993561000.0,,993561000.0,993561000.0,993561000.0,,,993561000.0,993561000.0,0,0,0,1,1,1,1,3,2015,39.41000747680664,524400.0
PRI,2015-12-31,2016-02-25,10-K,FY,PRI,insurance-life,financial-services,2015,1228998000.0,1228998000.0,,1228998000.0,1228998000.0,1228998000.0,,,1228998000.0,1228998000.0,0,0,0,1,1,1,1,4,2015,41.43133544921875,281200.0
PRI,2016-03-31,2016-05-05,10-Q,Q1,PRI,insurance-life,financial-services,2016,344846000.0,344846000.0,,344846000.0,344846000.0,344846000.0,,,344846000.0,344846000.0,0,0,0,1,1,1,1,1,2016,39.22309875488281,263500.0
PRI,2016-06-30,2016-08-09,10-Q,Q2,PRI,insurance-life,financial-services,2016,695363000.0,695363000.0,,695363000.0,695363000.0,695363000.0,,,695363000.0,695363000.0,0,0,0,1,1,1,1,2,2016,50.58597946166992,629400.0
PRI,2016-09-30,2016-11-09,10-Q,Q3,PRI,insurance-life,financial-services,2016,1050752000.0,1050752000.0,,1050752000.0,1050752000.0,1050752000.0,,,1050752000.0,1050752000.0,0,0,0,1,1,1,1,3,2016,47.01714706420898,595000.0
PRI,2016-12-31,2017-02-27,10-K,FY,PRI,insurance-life,financial-services,2016,1337096000.0,1337096000.0,,1337096000.0,1337096000.0,1337096000.0,,,1337096000.0,1337096000.0,0,0,0,1,1,1,1,4,2016,61.46628189086914,185600.0
PRI,2017-03-31,2017-05-10,10-Q,Q1,PRI,insurance-life,financial-services,2017,362600000.0,362600000.0,,362600000.0,362600000.0,362600000.0,,,362600000.0,362600000.0,0,0,0,1,1,1,1,1,2017,73.23949432373047,294200.0
PRI,2017-06-30,2017-08-09,10-Q,Q2,PRI,insurance-life,financial-services,2017,741593000.0,741593000.0,,741593000.0,741593000.0,741593000.0,,,741593000.0,741593000.0,0,0,0,1,1,1,1,2,2017,67.65298461914062,155600.0
PRI,2017-09-30,2017-11-08,10-Q,Q3,PRI,insurance-life,financial-services,2017,1125221000.0,1125221000.0,,1125221000.0,1125221000.0,1125221000.0,,,1125221000.0,1125221000.0,0,0,0,1,1,1,1,3,2017,73.01546478271484,217800.0
PRI,2017-12-31,2018-02-26,10-K,FY,PRI,insurance-life,financial-services,2017,1404199000.0,1404199000.0,,1404199000.0,1404199000.0,1404199000.0,,,1404199000.0,1404199000.0,0,0,0,1,1,1,1,4,2017,91.10659790039062,181100.0
PRI,2018-03-31,2018-05-09,10-Q,Q1,PRI,insurance-life,financial-services,2018,405164000.0,405164000.0,,405164000.0,405164000.0,405164000.0,,,405164000.0,405164000.0,0,0,0,1,1,1,1,1,2018,86.8887939453125,321600.0
PRI,2018-06-30,2018-08-08,10-Q,Q2,PRI,insurance-life,financial-services,2018,818860000.0,818860000.0,,818860000.0,818860000.0,818860000.0,,,818860000.0,818860000.0,0,0,0,1,1,1,1,2,2018,89.817138671875,208600.0
PRI,2018-09-30,2018-11-07,10-Q,Q3,PRI,insurance-life,financial-services,2018,1246161000.0,1246161000.0,,1246161000.0,1246161000.0,1246161000.0,,,1246161000.0,1246161000.0,0,0,0,1,1,1,1,3,2018,108.93964385986328,226700.0
PRI,2018-12-31,2019-02-26,10-K,FY,PRI,insurance-life,financial-services,2018,1519084000.0,1519084000.0,,1519084000.0,1519084000.0,1519084000.0,,,1519084000.0,1519084000.0,0,0,0,1,1,1,1,4,2018,88.48661041259766,221500.0
PRI,2019-03-31,2019-05-08,10-Q,Q1,PRI,insurance-life,financial-services,2019,459923000.0,459923000.0,,459923000.0,459923000.0,459923000.0,,,459923000.0,459923000.0,0,0,0,1,1,1,1,1,2019,110.93460845947266,177200.0
PRI,2019-06-30,2019-08-08,10-Q,Q2,PRI,insurance-life,financial-services,2019,927737000.0,927737000.0,,927737000.0,927737000.0,927737000.0,,,927737000.0,927737000.0,0,0,0,1,1,1,1,2,2019,109.23767852783205,5086600.0
PRI,2019-09-30,2019-11-07,10-Q,Q3,PRI,insurance-life,financial-services,2019,1412518000.0,1412518000.0,,1412518000.0,1412518000.0,1412518000.0,,,1412518000.0,1412518000.0,0,0,0,1,1,1,1,3,2019,116.20236206054688,133000.0
PRI,2019-12-31,2020-02-28,10-K,FY,PRI,insurance-life,financial-services,2019,1689102000.0,1689102000.0,,1689102000.0,1689102000.0,1689102000.0,,,1689102000.0,1689102000.0,0,0,0,1,1,1,1,4,2019,119.55377960205078,146100.0
PRI,2020-03-31,2020-05-01,10-Q,Q1,PRI,insurance-life,financial-services,2020,494987000.0,494987000.0,,494987000.0,494987000.0,494987000.0,,,494987000.0,494987000.0,0,0,0,1,1,1,1,1,2020,81.25942993164062,447100.0
PRI,2020-06-30,2020-08-06,10-Q,Q2,PRI,insurance-life,financial-services,2020,999890000.0,999890000.0,,999890000.0,999890000.0,999890000.0,,,999890000.0,999890000.0,0,0,0,1,1,1,1,2,2020,107.4863052368164,168500.0
PRI,2020-09-30,2020-11-05,10-Q,Q3,PRI,insurance-life,financial-services,2020,1520545000.0,1520545000.0,,1520545000.0,1520545000.0,1520545000.0,,,1520545000.0,1520545000.0,0,0,0,1,1,1,1,3,2020,104.61713409423828,522800.0
PRI,2020-12-31,2021-03-01,10-K,FY,PRI,insurance-life,financial-services,2020,1899843000.0,1899843000.0,,1899843000.0,1899843000.0,1899843000.0,,,1899843000.0,1899843000.0,0,0,0,1,1,1,1,4,2020,124.22384643554688,118300.0
PRI,2021-03-31,2021-05-06,10-Q,Q1,PRI,insurance-life,financial-services,2021,524936000.0,524936000.0,,524936000.0,524936000.0,524936000.0,,,524936000.0,524936000.0,0,0,0,1,1,1,1,1,2021,137.5561981201172,221200.0
PRI,2021-06-30,2021-08-06,10-Q,Q2,PRI,insurance-life,financial-services,2021,1050751000.0,1050751000.0,,1050751000.0,1050751000.0,1050751000.0,,,1050751000.0,1050751000.0,0,0,0,1,1,1,1,2,2021,142.93112182617188,104400.0
PRI,2021-09-30,2021-11-09,10-Q,Q3,PRI,insurance-life,financial-services,2021,1619213000.0,1619213000.0,,1619213000.0,1619213000.0,1619213000.0,,,1619213000.0,1619213000.0,0,0,0,1,1,1,1,3,2021,143.83865356445312,121700.0
PRI,2021-12-31,2022-03-01,10-K,FY,PRI,insurance-life,financial-services,2021,2052504000.0,2052504000.0,,2052504000.0,2052504000.0,2052504000.0,,,2052504000.0,2052504000.0,0,0,0,1,1,1,1,4,2021,143.92205810546875,63000.0
PRI,2022-03-31,2022-05-06,10-Q,Q1,PRI,insurance-life,financial-services,2022,637711000.0,637711000.0,,637711000.0,637711000.0,637711000.0,,,637711000.0,637711000.0,0,0,0,1,1,1,1,1,2022,128.99562072753906,152800.0
PRI,2022-06-30,2022-08-09,10-Q,Q2,PRI,insurance-life,financial-services,2022,1292399000.0,1292399000.0,,1292399000.0,1292399000.0,1292399000.0,,,1292399000.0,1292399000.0,0,0,0,1,1,1,1,2,2022,113.34847259521484,99400.0
PRI,2022-09-30,2022-11-09,10-Q,Q3,PRI,insurance-life,financial-services,2022,1985638000.0,1985638000.0,,1985638000.0,1985638000.0,1985638000.0,,,1985638000.0,1985638000.0,0,0,0,1,1,1,1,3,2022,117.38127136230467,180300.0
PRI,2022-12-31,2023-02-28,10-K,FY,PRI,insurance-life,financial-services,2022,2217541000.0,2217541000.0,,2217541000.0,2217541000.0,2217541000.0,,,2217541000.0,2217541000.0,0,0,0,1,1,1,1,4,2022,135.36822509765625,78700.0
PRI,2023-03-31,2023-05-09,10-Q,Q1,PRI,insurance-life,financial-services,2023,691226000.0,691226000.0,,691226000.0,691226000.0,691226000.0,,,691226000.0,691226000.0,0,0,0,1,1,1,1,1,2023,165.0334930419922,250000.0
PRI,2023-06-30,2023-08-08,10-Q,Q2,PRI,insurance-life,financial-services,2023,1359909000.0,1359909000.0,,1359909000.0,1359909000.0,1359909000.0,,,1359909000.0,1359909000.0,0,0,0,1,1,1,1,2,2023,190.1476593017578,101700.0
PRI,2023-09-30,2023-11-08,10-Q,Q3,PRI,insurance-life,financial-services,2023,2033194000.0,2033194000.0,,2033194000.0,2033194000.0,2033194000.0,,,2033194000.0,2033194000.0,0,0,0,1,1,1,1,3,2023,187.13937377929688,129100.0
PRI,2023-12-31,2024-02-28,10-K,FY,PRI,insurance-life,financial-services,2023,2709732000.0,2709732000.0,,2709732000.0,2709732000.0,2709732000.0,,,2709732000.0,2709732000.0,0,0,0,1,1,1,1,4,2023,199.09078979492188,74900.0
PRI,2024-03-31,2024-05-07,10-Q,Q1,PRI,insurance-life,financial-services,2024,690036000.0,690036000.0,,690036000.0,690036000.0,690036000.0,,,690036000.0,690036000.0,0,0,0,1,1,1,1,1,2024,245.50799560546875,146100.0
PRI,2024-06-30,2024-08-08,10-Q,Q2,PRI,insurance-life,financial-services,2024,1378422000.0,1378422000.0,,1378422000.0,1378422000.0,1378422000.0,,,1378422000.0,1378422000.0,0,0,0,1,1,1,1,2,2024,230.3680725097656,711100.0
PRI,2024-09-30,2024-11-07,10-Q,Q3,PRI,insurance-life,financial-services,2024,2042317000.0,2042317000.0,,2042317000.0,2042317000.0,2042317000.0,,,2042317000.0,2042317000.0,0,0,0,1,1,1,1,3,2024,259.08721923828125,134900.0
PRI,2024-12-31,2025-02-28,10-K,FY,PRI,insurance-life,financial-services,2024,2657451000.0,2657451000.0,,2657451000.0,2657451000.0,2657451000.0,,,2657451000.0,2657451000.0,0,0,0,1,1,1,1,4,2024,266.02667236328125,139900.0
PRI,2025-03-31,2025-05-08,10-Q,Q1,PRI,insurance-life,financial-services,2025,735950000.0,735950000.0,,735950000.0,735950000.0,735950000.0,,,735950000.0,735950000.0,0,0,0,1,1,1,1,1,2025,279.9161071777344,325600.0
PRI,2025-06-30,2025-08-07,10-Q,Q2,PRI,insurance-life,financial-services,2025,1526904000.0,1526904000.0,,1526904000.0,1526904000.0,1526904000.0,,,1526904000.0,1526904000.0,0,0,0,1,1,1,1,2,2025,270.26531982421875,401500.0
PRI,2025-09-30,2025-11-06,10-Q,Q3,PRI,insurance-life,financial-services,2025,2301033000.0,2301033000.0,,2301033000.0,2301033000.0,2301033000.0,,,2301033000.0,2301033000.0,0,0,0,1,1,1,1,3,2025,275.2161560058594,145800.0
PRI,2025-12-31,2026-02-27,10-K,FY,PRI,insurance-life,financial-services,2025,2748507000.0,2748507000.0,,2748507000.0,2748507000.0,2748507000.0,,,2748507000.0,2748507000.0,0,0,0,1,1,1,1,4,2025,259.3033142089844,187100.0
SHOP,2015-12-31,2016-02-17,20-F,FY,SHOP,software-application,technology,2015,36739000.0,36739000.0,36739000.0,36739000.0,,36739000.0,36739000.0,36739000.0,36739000.0,36739000.0,1,1,1,0,1,1,1,4,2015,2.5799999237060547,2349000.0
SHOP,2024-12-31,2025-02-11,10-K,FY,SHOP,software-application,technology,2024,5600000000.0,5600000000.0,5600000000.0,5600000000.0,,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,1,1,1,0,1,1,1,4,2024,106.33000183105467,3768700.0
SHOP,2025-03-31,2025-05-08,10-Q,Q1,SHOP,software-application,technology,2025,1861000000.0,1861000000.0,1861000000.0,1861000000.0,,1861000000.0,1861000000.0,1861000000.0,1861000000.0,1861000000.0,1,1,1,0,1,1,1,1,2025,95.4800033569336,15801900.0
SHOP,2025-06-30,2025-08-06,10-Q,Q2,SHOP,software-application,technology,2025,3906000000.0,3906000000.0,3906000000.0,3906000000.0,,3906000000.0,3906000000.0,3906000000.0,3906000000.0,3906000000.0,1,1,1,0,1,1,1,2,2025,115.3499984741211,7107500.0
SHOP,2025-09-30,2025-11-04,10-Q,Q3,SHOP,software-application,technology,2025,6068000000.0,6068000000.0,6068000000.0,6068000000.0,,6068000000.0,6068000000.0,6068000000.0,6068000000.0,6068000000.0,1,1,1,0,1,1,1,3,2025,148.61000061035156,9254600.0
SHOP,2025-12-31,2026-02-11,10-K,FY,SHOP,software-application,technology,2025,7060000000.0,7060000000.0,7060000000.0,7060000000.0,,7060000000.0,7060000000.0,7060000000.0,7060000000.0,7060000000.0,1,1,1,0,1,1,1,4,2025,163.74000549316406,4812400.0
TUP,2010-06-30,2010-08-04,10-Q,Q2,TUP,,,2010,651500000.0,,651500000.0,651500000.0,651500000.0,651500000.0,,651500000.0,651500000.0,651500000.0,1,1,0,1,1,0,1,2,2010,,
TUP,2010-09-30,2010-11-02,10-Q,Q3,TUP,,,2010,993100000.0,,993100000.0,993100000.0,993100000.0,993100000.0,,993100000.0,993100000.0,993100000.0,1,1,0,1,1,0,1,3,2010,,
TUP,2010-12-31,2011-02-22,10-K,FY,TUP,,,2010,1397700000.0,,1397700000.0,1397700000.0,1397700000.0,1397700000.0,,1397700000.0,1397700000.0,1397700000.0,1,1,0,1,1,0,1,4,2010,,
TUP,2011-03-31,2011-05-10,10-Q,Q1,TUP,,,2011,372900000.0,,372900000.0,372900000.0,372900000.0,372900000.0,,372900000.0,372900000.0,372900000.0,1,1,0,1,1,0,1,1,2011,,
TUP,2011-06-30,2011-08-09,10-Q,Q2,TUP,,,2011,756400000.0,,756400000.0,756400000.0,756400000.0,756400000.0,,756400000.0,756400000.0,756400000.0,1,1,0,1,1,0,1,2,2011,,
TUP,2011-09-30,2011-11-08,10-Q,Q3,TUP,,,2011,1102800000.0,,1102800000.0,1102800000.0,1102800000.0,1102800000.0,,1102800000.0,1102800000.0,1102800000.0,1,1,0,1,1,0,1,3,2011,,
TUP,2011-12-31,2012-02-28,10-K,FY,TUP,,,2011,1409000000.0,,1409000000.0,1409000000.0,1409000000.0,1409000000.0,,1409000000.0,1409000000.0,1409000000.0,1,1,0,1,1,0,1,4,2011,,
TUP,2012-03-31,2012-05-08,10-Q,Q1,TUP,,,2012,421500000.0,,421500000.0,421500000.0,421500000.0,421500000.0,,421500000.0,421500000.0,421500000.0,1,1,0,1,1,0,1,1,2012,,
TUP,2012-06-30,2012-08-07,10-Q,Q2,TUP,,,2012,871800000.0,,871800000.0,871800000.0,871800000.0,871800000.0,,871800000.0,871800000.0,871800000.0,1,1,0,1,1,0,1,2,2012,,
TUP,2012-09-30,2012-11-06,10-Q,Q3,TUP,,,2012,1272700000.0,,1272700000.0,1272700000.0,1272700000.0,1272700000.0,,1272700000.0,1272700000.0,1272700000.0,1,1,0,1,1,0,1,3,2012,,
TUP,2012-12-31,2013-02-26,10-K,FY,TUP,,,2012,1534200000.0,,1534200000.0,1534200000.0,1534200000.0,1534200000.0,,1534200000.0,1534200000.0,1534200000.0,1,1,0,1,1,0,1,4,2012,,
TUP,2013-03-31,2013-05-07,10-Q,Q1,TUP,,,2013,426400000.0,,426400000.0,426400000.0,426400000.0,426400000.0,,426400000.0,426400000.0,426400000.0,1,1,0,1,1,0,1,1,2013,,
TUP,2013-06-30,2013-08-06,10-Q,Q2,TUP,,,2013,858600000.0,,858600000.0,858600000.0,858600000.0,858600000.0,,858600000.0,858600000.0,858600000.0,1,1,0,1,1,0,1,2,2013,,
TUP,2013-09-30,2013-11-07,10-Q,Q3,TUP,,,2013,1253500000.0,,1253500000.0,1253500000.0,1253500000.0,1253500000.0,,1253500000.0,1253500000.0,1253500000.0,1,1,0,1,1,0,1,3,2013,,
TUP,2013-12-31,2014-02-25,10-K,FY,TUP,,,2013,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,0,1,1,0,1,4,2013,,
TUP,2014-03-31,2014-05-06,10-Q,Q1,TUP,,,2014,440100000.0,,440100000.0,440100000.0,440100000.0,440100000.0,,440100000.0,440100000.0,440100000.0,1,1,0,1,1,0,1,1,2014,,
TUP,2014-06-30,2014-08-05,10-Q,Q2,TUP,,,2014,902500000.0,,902500000.0,902500000.0,902500000.0,902500000.0,,902500000.0,902500000.0,902500000.0,1,1,0,1,1,0,1,2,2014,,
TUP,2014-09-30,2014-11-04,10-Q,Q3,TUP,,,2014,1306100000.0,,1306100000.0,1306100000.0,1306100000.0,1306100000.0,,1306100000.0,1306100000.0,1306100000.0,1,1,0,1,1,0,1,3,2014,,
TUP,2014-12-31,2015-02-24,10-K,FY,TUP,,,2014,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,0,1,1,0,1,4,2014,,
TUP,2015-03-31,2015-05-05,10-Q,Q1,TUP,,,2015,441600000.0,,441600000.0,441600000.0,441600000.0,441600000.0,,441600000.0,441600000.0,441600000.0,1,1,0,1,1,0,1,1,2015,,
TUP,2015-06-30,2015-08-04,10-Q,Q2,TUP,,,2015,890200000.0,,890200000.0,890200000.0,890200000.0,890200000.0,,890200000.0,890200000.0,890200000.0,1,1,0,1,1,0,1,2,2015,,
TUP,2015-09-30,2015-11-03,10-Q,Q3,TUP,,,2015,1269700000.0,,1269700000.0,1269700000.0,1269700000.0,1269700000.0,,1269700000.0,1269700000.0,1269700000.0,1,1,0,1,1,0,1,3,2015,,
TUP,2015-12-31,2016-03-04,10-K,FY,TUP,,,2015,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,0,1,1,0,1,4,2015,,
TUP,2016-03-31,2016-05-02,10-Q,Q1,TUP,,,2016,390200000.0,,390200000.0,390200000.0,390200000.0,390200000.0,,390200000.0,390200000.0,390200000.0,1,1,0,1,1,0,1,1,2016,,
TUP,2016-06-30,2016-07-29,10-Q,Q2,TUP,,,2016,790000000.0,,790000000.0,790000000.0,790000000.0,790000000.0,,790000000.0,790000000.0,790000000.0,1,1,0,1,1,0,1,2,2016,,
TUP,2016-09-30,2016-10-25,10-Q,Q3,TUP,,,2016,1138500000.0,,1138500000.0,1138500000.0,1138500000.0,1138500000.0,,1138500000.0,1138500000.0,1138500000.0,1,1,0,1,1,0,1,3,2016,,
TUP,2016-12-31,2017-02-28,10-K,FY,TUP,,,2016,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,0,1,1,0,1,4,2016,,
TUP,2017-03-31,2017-05-02,10-Q,Q1,TUP,,,2017,359700000.0,,359700000.0,359700000.0,359700000.0,359700000.0,,359700000.0,359700000.0,359700000.0,1,1,0,1,1,0,1,1,2017,,
TUP,2017-06-30,2017-08-01,10-Q,Q2,TUP,,,2017,740500000.0,,740500000.0,740500000.0,740500000.0,740500000.0,,740500000.0,740500000.0,740500000.0,1,1,0,1,1,0,1,2,2017,,
