Date,Week,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Close_lag1,Volume_lag1
2010-06-20,24,6,2,2010,Primerica,PRI,insurance-life,financial-services,17.84720230102539,233600.0,17.872234344482422,43800.0
2010-06-27,25,6,2,2010,Primerica,PRI,insurance-life,financial-services,18.89851188659668,1746600.0,17.84720230102539,233600.0
2010-07-04,26,7,3,2010,Primerica,PRI,insurance-life,financial-services,18.072481155395508,212000.0,18.89851188659668,1746600.0
2010-07-11,27,7,3,2010,Primerica,PRI,insurance-life,financial-services,17.446701049804688,377300.0,18.072481155395508,212000.0
2010-07-18,28,7,3,2010,Primerica,PRI,insurance-life,financial-services,17.8388614654541,133600.0,17.446701049804688,377300.0
2010-07-25,29,7,3,2010,Primerica,PRI,insurance-life,financial-services,18.431259155273438,284200.0,17.8388614654541,133600.0
2010-08-01,30,8,3,2010,Primerica,PRI,insurance-life,financial-services,19.499267578125,220800.0,18.431259155273438,284200.0
2010-08-08,31,8,3,2010,Primerica,PRI,insurance-life,financial-services,18.681577682495117,143100.0,19.499267578125,220800.0
2010-08-15,32,8,3,2010,Primerica,PRI,insurance-life,financial-services,17.496768951416016,108000.0,18.681577682495117,143100.0
2010-08-22,33,8,3,2010,Primerica,PRI,insurance-life,financial-services,17.54682159423828,274100.0,17.496768951416016,108000.0
2010-08-29,34,8,3,2010,Primerica,PRI,insurance-life,financial-services,17.9892578125,150500.0,17.54682159423828,274100.0
2010-09-05,35,9,3,2010,Primerica,PRI,insurance-life,financial-services,18.38159942626953,83900.0,17.9892578125,150500.0
2010-09-12,36,9,3,2010,Primerica,PRI,insurance-life,financial-services,17.79726219177246,103500.0,18.38159942626953,83900.0
2010-09-19,37,9,3,2010,Primerica,PRI,insurance-life,financial-services,18.097782135009766,477000.0,17.79726219177246,103500.0
2010-09-26,38,9,3,2010,Primerica,PRI,insurance-life,financial-services,17.279693603515625,230300.0,18.097782135009766,477000.0
2010-10-03,39,10,4,2010,Primerica,PRI,insurance-life,financial-services,17.112747192382812,114900.0,17.279693603515625,230300.0
2010-10-10,40,10,4,2010,Primerica,PRI,insurance-life,financial-services,17.112747192382812,119800.0,17.112747192382812,114900.0
2010-10-17,41,10,4,2010,Primerica,PRI,insurance-life,financial-services,17.388227462768555,160300.0,17.112747192382812,119800.0
2010-10-24,42,10,4,2010,Primerica,PRI,insurance-life,financial-services,17.747177124023438,411300.0,17.388227462768555,160300.0
2010-10-31,43,10,4,2010,Primerica,PRI,insurance-life,financial-services,17.63030242919922,148800.0,17.747177124023438,411300.0
2010-11-07,44,11,4,2010,Primerica,PRI,insurance-life,financial-services,18.373249053955078,123000.0,17.63030242919922,148800.0
2010-11-14,45,11,4,2010,Primerica,PRI,insurance-life,financial-services,18.440031051635742,174200.0,18.373249053955078,123000.0
2010-11-21,46,11,4,2010,Primerica,PRI,insurance-life,financial-services,18.57359504699707,97500.0,18.440031051635742,174200.0
2010-11-28,47,11,4,2010,Primerica,PRI,insurance-life,financial-services,18.573596954345703,25500.0,18.57359504699707,97500.0
2010-12-05,48,12,4,2010,Primerica,PRI,insurance-life,financial-services,19.38368797302246,66900.0,18.573596954345703,25500.0
2010-12-12,49,12,4,2010,Primerica,PRI,insurance-life,financial-services,19.91818618774414,131000.0,19.38368797302246,66900.0
2010-12-19,50,12,4,2010,Primerica,PRI,insurance-life,financial-services,20.344097137451172,190900.0,19.91818618774414,131000.0
2010-12-26,51,12,4,2010,Primerica,PRI,insurance-life,financial-services,20.19377899169922,80000.0,20.344097137451172,190900.0
2011-01-02,52,1,1,2011,Primerica,PRI,insurance-life,financial-services,20.252239227294922,41700.0,20.19377899169922,80000.0
2011-01-09,1,1,1,2011,Primerica,PRI,insurance-life,financial-services,20.669809341430664,57100.0,20.252239227294922,41700.0
2011-01-16,2,1,1,2011,Primerica,PRI,insurance-life,financial-services,20.502771377563477,79000.0,20.669809341430664,57100.0
2011-01-23,3,1,1,2011,Primerica,PRI,insurance-life,financial-services,20.252239227294922,61500.0,20.502771377563477,79000.0
2011-01-30,4,1,1,2011,Primerica,PRI,insurance-life,financial-services,20.260583877563477,234700.0,20.252239227294922,61500.0
2011-02-06,5,2,1,2011,Primerica,PRI,insurance-life,financial-services,21.05396842956543,104000.0,20.260583877563477,234700.0
2011-02-13,6,2,1,2011,Primerica,PRI,insurance-life,financial-services,20.920358657836914,51700.0,21.05396842956543,104000.0
2011-02-20,7,2,1,2011,Primerica,PRI,insurance-life,financial-services,21.54669952392578,60800.0,20.920358657836914,51700.0
2011-02-27,8,2,1,2011,Primerica,PRI,insurance-life,financial-services,21.404747009277344,55000.0,21.54669952392578,60800.0
2011-03-06,9,3,1,2011,Primerica,PRI,insurance-life,financial-services,21.463224411010742,47100.0,21.404747009277344,55000.0
2011-03-13,10,3,1,2011,Primerica,PRI,insurance-life,financial-services,21.053844451904297,97600.0,21.463224411010742,47100.0
2011-03-20,11,3,1,2011,Primerica,PRI,insurance-life,financial-services,21.262712478637695,215600.0,21.053844451904297,97600.0
2011-03-27,12,3,1,2011,Primerica,PRI,insurance-life,financial-services,21.354616165161133,118400.0,21.262712478637695,215600.0
2011-04-03,13,4,2,2011,Primerica,PRI,insurance-life,financial-services,21.12068748474121,40100.0,21.354616165161133,118400.0
2011-04-10,14,4,2,2011,Primerica,PRI,insurance-life,financial-services,20.051284790039062,114200.0,21.12068748474121,40100.0
2011-04-17,15,4,2,2011,Primerica,PRI,insurance-life,financial-services,19.21581268310547,9551100.0,20.051284790039062,114200.0
2011-04-24,16,4,2,2011,Primerica,PRI,insurance-life,financial-services,18.881622314453125,657600.0,19.21581268310547,9551100.0
2011-05-01,17,5,2,2011,Primerica,PRI,insurance-life,financial-services,19.316064834594727,846000.0,18.881622314453125,657600.0
2011-05-08,18,5,2,2011,Primerica,PRI,insurance-life,financial-services,18.66440200805664,252900.0,19.316064834594727,846000.0
2011-05-15,19,5,2,2011,Primerica,PRI,insurance-life,financial-services,18.35527992248535,180500.0,18.66440200805664,252900.0
2011-05-22,20,5,2,2011,Primerica,PRI,insurance-life,financial-services,18.30514907836914,267900.0,18.35527992248535,180500.0
2011-05-29,21,5,2,2011,Primerica,PRI,insurance-life,financial-services,17.58686065673828,157300.0,18.30514907836914,267900.0
2011-06-05,22,6,2,2011,Primerica,PRI,insurance-life,financial-services,17.076494216918945,163900.0,17.58686065673828,157300.0
2011-06-12,23,6,2,2011,Primerica,PRI,insurance-life,financial-services,17.35259437561035,547900.0,17.076494216918945,163900.0
2011-06-19,24,6,2,2011,Primerica,PRI,insurance-life,financial-services,17.0681209564209,530900.0,17.35259437561035,547900.0
2011-06-26,25,6,2,2011,Primerica,PRI,insurance-life,financial-services,17.394424438476562,1179200.0,17.0681209564209,530900.0
2011-07-03,26,7,3,2011,Primerica,PRI,insurance-life,financial-services,18.398433685302734,377600.0,17.394424438476562,1179200.0
2011-07-10,27,7,3,2011,Primerica,PRI,insurance-life,financial-services,18.448633193969727,171300.0,18.398433685302734,377600.0
2011-07-17,28,7,3,2011,Primerica,PRI,insurance-life,financial-services,17.67052459716797,229600.0,18.448633193969727,171300.0
2011-07-24,29,7,3,2011,Primerica,PRI,insurance-life,financial-services,17.9800968170166,148600.0,17.67052459716797,229600.0
2011-07-31,30,7,3,2011,Primerica,PRI,insurance-life,financial-services,18.088865280151367,198800.0,17.9800968170166,148600.0
2011-08-07,31,8,3,2011,Primerica,PRI,insurance-life,financial-services,18.038667678833008,326200.0,18.088865280151367,198800.0
2011-08-14,32,8,3,2011,Primerica,PRI,insurance-life,financial-services,16.96772575378418,113800.0,18.038667678833008,326200.0
2011-08-21,33,8,3,2011,Primerica,PRI,insurance-life,financial-services,16.31511688232422,188600.0,16.96772575378418,113800.0
2011-08-28,34,8,3,2011,Primerica,PRI,insurance-life,financial-services,16.759103775024414,246600.0,16.31511688232422,188600.0
2011-09-04,35,9,3,2011,Primerica,PRI,insurance-life,financial-services,16.34012794494629,173100.0,16.759103775024414,246600.0
2011-09-11,36,9,3,2011,Primerica,PRI,insurance-life,financial-services,16.289854049682617,305000.0,16.34012794494629,173100.0
2011-09-18,37,9,3,2011,Primerica,PRI,insurance-life,financial-services,16.868038177490234,259400.0,16.289854049682617,305000.0
2011-09-25,38,9,3,2011,Primerica,PRI,insurance-life,financial-services,17.010486602783203,366000.0,16.868038177490234,259400.0
2011-10-02,39,10,4,2011,Primerica,PRI,insurance-life,financial-services,18.06631851196289,338100.0,17.010486602783203,366000.0
2011-10-09,40,10,4,2011,Primerica,PRI,insurance-life,financial-services,17.219982147216797,375600.0,18.06631851196289,338100.0
2011-10-16,41,10,4,2011,Primerica,PRI,insurance-life,financial-services,18.007661819458008,179600.0,17.219982147216797,375600.0
2011-10-23,42,10,4,2011,Primerica,PRI,insurance-life,financial-services,18.37636375427246,223500.0,18.007661819458008,179600.0
2011-10-30,43,10,4,2011,Primerica,PRI,insurance-life,financial-services,19.306488037109375,216100.0,18.37636375427246,223500.0
2011-11-06,44,11,4,2011,Primerica,PRI,insurance-life,financial-services,19.214317321777344,184000.0,19.306488037109375,216100.0
2011-11-13,45,11,4,2011,Primerica,PRI,insurance-life,financial-services,19.62491226196289,150200.0,19.214317321777344,184000.0
2011-11-20,46,11,4,2011,Primerica,PRI,insurance-life,financial-services,19.264596939086914,115000.0,19.62491226196289,150200.0
2011-11-27,47,11,4,2011,Primerica,PRI,insurance-life,financial-services,18.342161178588867,85000.0,19.264596939086914,115000.0
2011-12-04,48,12,4,2011,Primerica,PRI,insurance-life,financial-services,19.164453506469727,137800.0,18.342161178588867,85000.0
2011-12-11,49,12,4,2011,Primerica,PRI,insurance-life,financial-services,19.592384338378906,163500.0,19.164453506469727,137800.0
2011-12-18,50,12,4,2011,Primerica,PRI,insurance-life,financial-services,18.392501831054688,956700.0,19.592384338378906,163500.0
2011-12-25,51,12,4,2011,Primerica,PRI,insurance-life,financial-services,19.726633071899414,297600.0,18.392501831054688,956700.0
2012-01-01,52,1,1,2012,Primerica,PRI,insurance-life,financial-services,19.500078201293945,210300.0,19.726633071899414,297600.0
2012-01-08,1,1,1,2012,Primerica,PRI,insurance-life,financial-services,19.92801284790039,217700.0,19.500078201293945,210300.0
2012-01-15,2,1,1,2012,Primerica,PRI,insurance-life,financial-services,20.4146785736084,232200.0,19.92801284790039,217700.0
2012-01-22,3,1,1,2012,Primerica,PRI,insurance-life,financial-services,21.002031326293945,316600.0,20.4146785736084,232200.0
2012-01-29,4,1,1,2012,Primerica,PRI,insurance-life,financial-services,20.69996452331543,253200.0,21.002031326293945,316600.0
2012-02-05,5,2,1,2012,Primerica,PRI,insurance-life,financial-services,20.892942428588867,344600.0,20.69996452331543,253200.0
2012-02-12,6,2,1,2012,Primerica,PRI,insurance-life,financial-services,20.708354949951172,204800.0,20.892942428588867,344600.0
2012-02-19,7,2,1,2012,Primerica,PRI,insurance-life,financial-services,21.354433059692383,80300.0,20.708354949951172,204800.0
2012-02-26,8,2,1,2012,Primerica,PRI,insurance-life,financial-services,21.0938720703125,174000.0,21.354433059692383,80300.0
2012-03-04,9,3,1,2012,Primerica,PRI,insurance-life,financial-services,20.95946502685547,231700.0,21.0938720703125,174000.0
2012-03-11,10,3,1,2012,Primerica,PRI,insurance-life,financial-services,20.690649032592773,213400.0,20.95946502685547,231700.0
2012-03-18,11,3,1,2012,Primerica,PRI,insurance-life,financial-services,21.56430435180664,293200.0,20.690649032592773,213400.0
2012-03-25,12,3,1,2012,Primerica,PRI,insurance-life,financial-services,21.513906478881836,104900.0,21.56430435180664,293200.0
2012-04-01,13,4,2,2012,Primerica,PRI,insurance-life,financial-services,21.177881240844727,292800.0,21.513906478881836,104900.0
2012-04-08,14,4,2,2012,Primerica,PRI,insurance-life,financial-services,21.807926177978516,219200.0,21.177881240844727,292800.0
2012-04-15,15,4,2,2012,Primerica,PRI,insurance-life,financial-services,21.56430435180664,185400.0,21.807926177978516,219200.0
2012-04-22,16,4,2,2012,Primerica,PRI,insurance-life,financial-services,21.765932083129883,451700.0,21.56430435180664,185400.0
2012-04-29,17,4,2,2012,Primerica,PRI,insurance-life,financial-services,22.48837661743164,142200.0,21.765932083129883,451700.0
2012-05-06,18,5,2,2012,Primerica,PRI,insurance-life,financial-services,20.54784393310547,210400.0,22.48837661743164,142200.0
2012-05-13,19,5,2,2012,Primerica,PRI,insurance-life,financial-services,20.19502067565918,146000.0,20.54784393310547,210400.0
2012-05-20,20,5,2,2012,Primerica,PRI,insurance-life,financial-services,19.68258285522461,398600.0,20.19502067565918,146000.0
2012-05-27,21,5,2,2012,Primerica,PRI,insurance-life,financial-services,20.077299118041992,183600.0,19.68258285522461,398600.0
2012-06-03,22,6,2,2012,Primerica,PRI,insurance-life,financial-services,19.64797592163086,268700.0,20.077299118041992,183600.0
2012-06-10,23,6,2,2012,Primerica,PRI,insurance-life,financial-services,20.944364547729492,104300.0,19.64797592163086,268700.0
2012-06-17,24,6,2,2012,Primerica,PRI,insurance-life,financial-services,21.46629524230957,437700.0,20.944364547729492,104300.0
2012-06-24,25,6,2,2012,Primerica,PRI,insurance-life,financial-services,21.213760375976562,2909900.0,21.46629524230957,437700.0
2012-07-01,26,7,3,2012,Primerica,PRI,insurance-life,financial-services,22.501728057861328,303300.0,21.213760375976562,2909900.0
2012-07-08,27,7,3,2012,Primerica,PRI,insurance-life,financial-services,23.065746307373047,236300.0,22.501728057861328,303300.0
2012-07-15,28,7,3,2012,Primerica,PRI,insurance-life,financial-services,23.52032470703125,156200.0,23.065746307373047,236300.0
2012-07-22,29,7,3,2012,Primerica,PRI,insurance-life,financial-services,22.392288208007812,323300.0,23.52032470703125,156200.0
2012-07-29,30,7,3,2012,Primerica,PRI,insurance-life,financial-services,22.99839973449707,215000.0,22.392288208007812,323300.0
2012-08-05,31,8,3,2012,Primerica,PRI,insurance-life,financial-services,23.141515731811523,243900.0,22.99839973449707,215000.0
2012-08-12,32,8,3,2012,Primerica,PRI,insurance-life,financial-services,23.974910736083984,171500.0,23.141515731811523,243900.0
2012-08-19,33,8,3,2012,Primerica,PRI,insurance-life,financial-services,24.70728302001953,362300.0,23.974910736083984,171500.0
2012-08-26,34,8,3,2012,Primerica,PRI,insurance-life,financial-services,24.479145050048828,117200.0,24.70728302001953,362300.0
2012-09-02,35,9,3,2012,Primerica,PRI,insurance-life,financial-services,24.60570526123047,322800.0,24.479145050048828,117200.0
2012-09-09,36,9,3,2012,Primerica,PRI,insurance-life,financial-services,25.078248977661133,245800.0,24.60570526123047,322800.0
2012-09-16,37,9,3,2012,Primerica,PRI,insurance-life,financial-services,25.533906936645508,282900.0,25.078248977661133,245800.0
2012-09-23,38,9,3,2012,Primerica,PRI,insurance-life,financial-services,24.639461517333984,497700.0,25.533906936645508,282900.0
2012-09-30,39,9,3,2012,Primerica,PRI,insurance-life,financial-services,24.16691780090332,266500.0,24.639461517333984,497700.0
2012-10-07,40,10,4,2012,Primerica,PRI,insurance-life,financial-services,24.4031925201416,471600.0,24.16691780090332,266500.0
2012-10-14,41,10,4,2012,Primerica,PRI,insurance-life,financial-services,23.76188850402832,356300.0,24.4031925201416,471600.0
2012-10-21,42,10,4,2012,Primerica,PRI,insurance-life,financial-services,23.356853485107422,312400.0,23.76188850402832,356300.0
2012-10-28,43,10,4,2012,Primerica,PRI,insurance-life,financial-services,23.83783721923828,146900.0,23.356853485107422,312400.0
2012-11-04,44,11,4,2012,Primerica,PRI,insurance-life,financial-services,23.719703674316406,157800.0,23.83783721923828,146900.0
2012-11-11,45,11,4,2012,Primerica,PRI,insurance-life,financial-services,24.116294860839844,203200.0,23.719703674316406,157800.0
2012-11-18,46,11,4,2012,Primerica,PRI,insurance-life,financial-services,23.348426818847656,221400.0,24.116294860839844,203200.0
2012-11-25,47,11,4,2012,Primerica,PRI,insurance-life,financial-services,23.913862228393555,150300.0,23.348426818847656,221400.0
2012-12-02,48,12,4,2012,Primerica,PRI,insurance-life,financial-services,24.23552703857422,281500.0,23.913862228393555,150300.0
2012-12-09,49,12,4,2012,Primerica,PRI,insurance-life,financial-services,24.599536895751953,157700.0,24.23552703857422,281500.0
2012-12-16,50,12,4,2012,Primerica,PRI,insurance-life,financial-services,24.201671600341797,367600.0,24.599536895751953,157700.0
2012-12-23,51,12,4,2012,Primerica,PRI,insurance-life,financial-services,25.209016799926758,710000.0,24.201671600341797,367600.0
2012-12-30,52,12,4,2012,Primerica,PRI,insurance-life,financial-services,25.0566463470459,206400.0,25.209016799926758,710000.0
2013-01-06,1,1,1,2013,Primerica,PRI,insurance-life,financial-services,26.885107040405273,414400.0,25.0566463470459,206400.0
2013-01-13,2,1,1,2013,Primerica,PRI,insurance-life,financial-services,26.918960571289062,117200.0,26.885107040405273,414400.0
2013-01-20,3,1,1,2013,Primerica,PRI,insurance-life,financial-services,27.469200134277344,211200.0,26.918960571289062,117200.0
2013-01-27,4,1,1,2013,Primerica,PRI,insurance-life,financial-services,27.604629516601562,165300.0,27.469200134277344,211200.0
2013-02-03,5,2,1,2013,Primerica,PRI,insurance-life,financial-services,27.994028091430664,243300.0,27.604629516601562,165300.0
2013-02-10,6,2,1,2013,Primerica,PRI,insurance-life,financial-services,28.46807289123535,2715600.0,27.994028091430664,243300.0
2013-02-17,7,2,1,2013,Primerica,PRI,insurance-life,financial-services,27.486129760742188,590700.0,28.46807289123535,2715600.0
2013-02-24,8,2,1,2013,Primerica,PRI,insurance-life,financial-services,27.128925323486328,306000.0,27.486129760742188,590700.0
2013-03-03,9,3,1,2013,Primerica,PRI,insurance-life,financial-services,26.474912643432617,432700.0,27.128925323486328,306000.0
2013-03-10,10,3,1,2013,Primerica,PRI,insurance-life,financial-services,27.086458206176758,358800.0,26.474912643432617,432700.0
2013-03-17,11,3,1,2013,Primerica,PRI,insurance-life,financial-services,27.901859283447266,596100.0,27.086458206176758,358800.0
2013-03-24,12,3,1,2013,Primerica,PRI,insurance-life,financial-services,27.6810245513916,157400.0,27.901859283447266,596100.0
2013-03-31,13,3,1,2013,Primerica,PRI,insurance-life,financial-services,27.842405319213867,242800.0,27.6810245513916,157400.0
2013-04-07,14,4,2,2013,Primerica,PRI,insurance-life,financial-services,26.81466293334961,264900.0,27.842405319213867,242800.0
2013-04-14,15,4,2,2013,Primerica,PRI,insurance-life,financial-services,28.063241958618164,247000.0,26.81466293334961,264900.0
2013-04-21,16,4,2,2013,Primerica,PRI,insurance-life,financial-services,27.307296752929688,241400.0,28.063241958618164,247000.0
2013-04-28,17,4,2,2013,Primerica,PRI,insurance-life,financial-services,28.487918853759766,161300.0,27.307296752929688,241400.0
2013-05-05,18,5,2,2013,Primerica,PRI,insurance-life,financial-services,29.345792770385742,318500.0,28.487918853759766,161300.0
2013-05-12,19,5,2,2013,Primerica,PRI,insurance-life,financial-services,29.371274948120117,133500.0,29.345792770385742,318500.0
2013-05-19,20,5,2,2013,Primerica,PRI,insurance-life,financial-services,29.337295532226562,183800.0,29.371274948120117,133500.0
2013-05-26,21,5,2,2013,Primerica,PRI,insurance-life,financial-services,29.10718536376953,105600.0,29.337295532226562,183800.0
2013-06-02,22,6,2,2013,Primerica,PRI,insurance-life,financial-services,30.010391235351562,194500.0,29.10718536376953,105600.0
2013-06-09,23,6,2,2013,Primerica,PRI,insurance-life,financial-services,30.82839584350586,148100.0,30.010391235351562,194500.0
2013-06-16,24,6,2,2013,Primerica,PRI,insurance-life,financial-services,30.496078491210938,304700.0,30.82839584350586,148100.0
2013-06-23,25,6,2,2013,Primerica,PRI,insurance-life,financial-services,31.637880325317383,638000.0,30.496078491210938,304700.0
2013-06-30,26,6,2,2013,Primerica,PRI,insurance-life,financial-services,31.90200424194336,1230500.0,31.637880325317383,638000.0
2013-07-07,27,7,3,2013,Primerica,PRI,insurance-life,financial-services,32.88190841674805,158200.0,31.90200424194336,1230500.0
2013-07-14,28,7,3,2013,Primerica,PRI,insurance-life,financial-services,34.5860595703125,144900.0,32.88190841674805,158200.0
2013-07-21,29,7,3,2013,Primerica,PRI,insurance-life,financial-services,34.270816802978516,230900.0,34.5860595703125,144900.0
2013-07-28,30,7,3,2013,Primerica,PRI,insurance-life,financial-services,34.83318328857422,157000.0,34.270816802978516,230900.0
2013-08-04,31,8,3,2013,Primerica,PRI,insurance-life,financial-services,35.131412506103516,207400.0,34.83318328857422,157000.0
2013-08-11,32,8,3,2013,Primerica,PRI,insurance-life,financial-services,34.51791000366211,203900.0,35.131412506103516,207400.0
2013-08-18,33,8,3,2013,Primerica,PRI,insurance-life,financial-services,33.03529357910156,136800.0,34.51791000366211,203900.0
2013-08-25,34,8,3,2013,Primerica,PRI,insurance-life,financial-services,33.00975799560547,120400.0,33.03529357910156,136800.0
2013-09-01,35,9,3,2013,Primerica,PRI,insurance-life,financial-services,31.727983474731445,232100.0,33.00975799560547,120400.0
2013-09-08,36,9,3,2013,Primerica,PRI,insurance-life,financial-services,32.30903625488281,258800.0,31.727983474731445,232100.0
2013-09-15,37,9,3,2013,Primerica,PRI,insurance-life,financial-services,33.72754669189453,271100.0,32.30903625488281,258800.0
2013-09-22,38,9,3,2013,Primerica,PRI,insurance-life,financial-services,34.49658966064453,1126400.0,33.72754669189453,271100.0
2013-09-29,39,9,3,2013,Primerica,PRI,insurance-life,financial-services,34.282962799072266,125000.0,34.49658966064453,1126400.0
2013-10-06,40,10,4,2013,Primerica,PRI,insurance-life,financial-services,34.50514221191406,144800.0,34.282962799072266,125000.0
2013-10-13,41,10,4,2013,Primerica,PRI,insurance-life,financial-services,35.26565170288086,160000.0,34.50514221191406,144800.0
2013-10-20,42,10,4,2013,Primerica,PRI,insurance-life,financial-services,36.820865631103516,228200.0,35.26565170288086,160000.0
2013-10-27,43,10,4,2013,Primerica,PRI,insurance-life,financial-services,37.28229522705078,146400.0,36.820865631103516,228200.0
2013-11-03,44,11,4,2013,Primerica,PRI,insurance-life,financial-services,36.265445709228516,287900.0,37.28229522705078,146400.0
2013-11-10,45,11,4,2013,Primerica,PRI,insurance-life,financial-services,36.43634033203125,425400.0,36.265445709228516,287900.0
2013-11-17,46,11,4,2013,Primerica,PRI,insurance-life,financial-services,36.530330657958984,236300.0,36.43634033203125,425400.0
2013-11-24,47,11,4,2013,Primerica,PRI,insurance-life,financial-services,36.8653564453125,240800.0,36.530330657958984,236300.0
2013-12-01,48,12,4,2013,Primerica,PRI,insurance-life,financial-services,36.8653564453125,85600.0,36.8653564453125,240800.0
2013-12-08,49,12,4,2013,Primerica,PRI,insurance-life,financial-services,37.01100158691406,185000.0,36.8653564453125,85600.0
2013-12-15,50,12,4,2013,Primerica,PRI,insurance-life,financial-services,35.8372688293457,153000.0,37.01100158691406,185000.0
2013-12-22,51,12,4,2013,Primerica,PRI,insurance-life,financial-services,36.582611083984375,654600.0,35.8372688293457,153000.0
2013-12-29,52,12,4,2013,Primerica,PRI,insurance-life,financial-services,37.396522521972656,93800.0,36.582611083984375,654600.0
2014-01-05,1,1,1,2014,Primerica,PRI,insurance-life,financial-services,36.299896240234375,164800.0,37.396522521972656,93800.0
2014-01-12,2,1,1,2014,Primerica,PRI,insurance-life,financial-services,36.719703674316406,122900.0,36.299896240234375,164800.0
2014-01-19,3,1,1,2014,Primerica,PRI,insurance-life,financial-services,38.68163299560547,190100.0,36.719703674316406,122900.0
2014-01-26,4,1,1,2014,Primerica,PRI,insurance-life,financial-services,37.03669738769531,233500.0,38.68163299560547,190100.0
2014-02-02,5,2,1,2014,Primerica,PRI,insurance-life,financial-services,36.09428787231445,384600.0,37.03669738769531,233500.0
2014-02-09,6,2,1,2014,Primerica,PRI,insurance-life,financial-services,34.98910903930664,293500.0,36.09428787231445,384600.0
2014-02-16,7,2,1,2014,Primerica,PRI,insurance-life,financial-services,37.84202194213867,217900.0,34.98910903930664,293500.0
2014-02-23,8,2,1,2014,Primerica,PRI,insurance-life,financial-services,37.91933059692383,305400.0,37.84202194213867,217900.0
2014-03-02,9,3,1,2014,Primerica,PRI,insurance-life,financial-services,38.50352096557617,255000.0,37.91933059692383,305400.0
2014-03-09,10,3,1,2014,Primerica,PRI,insurance-life,financial-services,39.68903732299805,189100.0,38.50352096557617,255000.0
2014-03-16,11,3,1,2014,Primerica,PRI,insurance-life,financial-services,40.513729095458984,319500.0,39.68903732299805,189100.0
2014-03-23,12,3,1,2014,Primerica,PRI,insurance-life,financial-services,41.93980026245117,442400.0,40.513729095458984,319500.0
2014-03-30,13,3,1,2014,Primerica,PRI,insurance-life,financial-services,39.52581024169922,169200.0,41.93980026245117,442400.0
2014-04-06,14,4,2,2014,Primerica,PRI,insurance-life,financial-services,39.54300308227539,289400.0,39.52581024169922,169200.0
2014-04-13,15,4,2,2014,Primerica,PRI,insurance-life,financial-services,38.46916198730469,358100.0,39.54300308227539,289400.0
2014-04-20,16,4,2,2014,Primerica,PRI,insurance-life,financial-services,39.90379333496094,153000.0,38.46916198730469,358100.0
2014-04-27,17,4,2,2014,Primerica,PRI,insurance-life,financial-services,38.984580993652344,195200.0,39.90379333496094,153000.0
2014-05-04,18,5,2,2014,Primerica,PRI,insurance-life,financial-services,39.64607238769531,235600.0,38.984580993652344,195200.0
2014-05-11,19,5,2,2014,Primerica,PRI,insurance-life,financial-services,38.271549224853516,174000.0,39.64607238769531,235600.0
2014-05-18,20,5,2,2014,Primerica,PRI,insurance-life,financial-services,37.430458068847656,232800.0,38.271549224853516,174000.0
2014-05-25,21,5,2,2014,Primerica,PRI,insurance-life,financial-services,38.56759262084961,230900.0,37.430458068847656,232800.0
2014-06-01,22,6,2,2014,Primerica,PRI,insurance-life,financial-services,38.8001823425293,205200.0,38.56759262084961,230900.0
2014-06-08,23,6,2,2014,Primerica,PRI,insurance-life,financial-services,40.63510513305664,164800.0,38.8001823425293,205200.0
2014-06-15,24,6,2,2014,Primerica,PRI,insurance-life,financial-services,40.45418930053711,158800.0,40.63510513305664,164800.0
2014-06-22,25,6,2,2014,Primerica,PRI,insurance-life,financial-services,40.78154373168945,568800.0,40.45418930053711,158800.0
2014-06-29,26,6,2,2014,Primerica,PRI,insurance-life,financial-services,41.10028076171875,626000.0,40.78154373168945,568800.0
2014-07-06,27,7,3,2014,Primerica,PRI,insurance-life,financial-services,42.03065872192383,75400.0,41.10028076171875,626000.0
2014-07-13,28,7,3,2014,Primerica,PRI,insurance-life,financial-services,40.97966384887695,120300.0,42.03065872192383,75400.0
2014-07-20,29,7,3,2014,Primerica,PRI,insurance-life,financial-services,40.23020935058594,208400.0,40.97966384887695,120300.0
2014-07-27,30,7,3,2014,Primerica,PRI,insurance-life,financial-services,40.33359146118164,190000.0,40.23020935058594,208400.0
2014-08-03,31,8,3,2014,Primerica,PRI,insurance-life,financial-services,39.77362823486328,354500.0,40.33359146118164,190000.0
2014-08-10,32,8,3,2014,Primerica,PRI,insurance-life,financial-services,41.16058349609375,244900.0,39.77362823486328,354500.0
2014-08-17,33,8,3,2014,Primerica,PRI,insurance-life,financial-services,41.272586822509766,259700.0,41.16058349609375,244900.0
2014-08-24,34,8,3,2014,Primerica,PRI,insurance-life,financial-services,42.637115478515625,116300.0,41.272586822509766,259700.0
2014-08-31,35,8,3,2014,Primerica,PRI,insurance-life,financial-services,43.466182708740234,183100.0,42.637115478515625,116300.0
2014-09-07,36,9,3,2014,Primerica,PRI,insurance-life,financial-services,43.35392379760742,141800.0,43.466182708740234,183100.0
2014-09-14,37,9,3,2014,Primerica,PRI,insurance-life,financial-services,42.04119110107422,238800.0,43.35392379760742,141800.0
2014-09-21,38,9,3,2014,Primerica,PRI,insurance-life,financial-services,42.34346389770508,334600.0,42.04119110107422,238800.0
2014-09-28,39,9,3,2014,Primerica,PRI,insurance-life,financial-services,42.093021392822266,197800.0,42.34346389770508,334600.0
